class,conversation
0,"곧 그날이 다가오는 거 알지 준비가 다 되어있어야 할 거야 안 그러면 네 주변 사람들 중 누구 대가리에 총알을 박아넣을지 나도 모르겠거든
하고는 있는데 쉽지가 않습니다 시간을 조금만 더 주세요
느려터져가지고 자꾸 내 성질 돋우지 마
죄송합니다 살려주세요
할 일만 잘하면 아무 일 없을 거랬잖아 왜 자꾸 야마 돌게 해
예예 제가 무조건 아무 차질 없이 준비할게요 근데 시간이 너무 촉박해서 그러는 겁니다.
하루 그 이상은 안돼
조금만 더 안됄까요?
나 총들고 있는거 안 보이나
죄송합니다"
3,"야 비켜
미안해 .
또 미안하다는말 앵무새냐 그 말 밖에 몰라? 그리고 살짝 쳤는데 넘어지긴 맥아리 없네 못 먹어서 그런가 ?
아 맞다 너희 집 가난하지?
아.아냐 !
뭐가 아니야 가난하잖아 너희 부모 너 버리고 도망가서 할머니랑 산다는 소문있는데
아니야!!"
4,"이번 달도 벌써 마지막 주네요. 시간 정말 빠른 것 같아요.
그러게요. 정신없이 하루하루 보내다 보니 벌써 이렇게 됐네요.
이번 주말에는 특별한 계획 있으세요?
아직 특별한 계획은 없어요. 그냥 집에서 쉬면서 다음 주를 준비해야 할 것 같아요.
저도 비슷한 생각이에요. 평일에 너무 에너지를 많이 써서 주말에는 충전해야죠.
혹시 주말에 보고 싶은 영화나 드라마 있으세요?
저는 '이터널 선샤인'을 다시 한번 보고 싶어요. 잔잔하면서도 여운이 오래 남는 영화더라고요.
오 저도 그 영화 정말 좋아해요! ost도 너무 좋고요.
맞아요. 며칠 전에 ost 다시 듣다가 영화가 다시 보고 싶어졌어요.
그럼 이번 주말에 저도 다시 한번 봐야겠네요. 좋은 영화 추천 감사합니다.
별말씀을요. 편안한 주말 보내세요!"
1,"돈 줘라.
싫어.
몇 년 친구인데 돈 좀 줘.
왜? 안돌려줄거잖아.
안돌려줘도 너가 나한테 빚진게 얼마인데?
너가 나한테 더 빚졌지. 뭔 소리야?
야 내놔! 이 정도면 나한테 은혜 갚을 수 있네.
아. 왜 그래!
이 걸로 범죄 공범인 것 비밀로 부쳐줄게. 짜져있어.
내 돈."
3,"저기요?
네?
저기 아까부터 너무 예쁘셔서 그런데 번호좀.
아 죄송해요 남자친구 있어서요.
아 그럼 그냥 친구만해요
아 예 죄송합니다
에이 그러지말고 한번만 주세요 저 나쁜사람 아닙니다
아니요 곧 남자친구 올꺼니까 이만 가주세요
아 드럽게 비싸게구네
네??"
2,"어 사모님 회사까지는 무슨 일 이십니까?
제 남편이 일하는 회사고 저도 지분있는데 오면 안되는겁니까? 커피나 한 잔 내오세요.
아유 아닙니다. 네 지금 당장 커피 가져다 드리겠습니다.
아 커피맛이 왜 이래? 너 나 골탕 먹이는거지? 커피에 침 넣었어? 맛이 왜 이러냐고
커피 머신을 쓰다가 커피 믹스로 바꿔서 그런가봅니다. 입맛에 많이 안 맞으시면 제가 아래 카페에서 사다드릴게요.
커피 하나도 못 타는데 일을 해서 돈을 받아가려는거야? 뭔 정신으로 그렇게 살아? 커피가 바뀌었으면 사다줘야지.그렇게 생각이 짧아?
죄송합니다. 미쳐 생각하지 못했습니다.지금 바로 사오도록 하겠습니다.
됐고 너 나가. 그리고 회사에서 그렇게 일하고 따박따박 월급받아 갈 생각하지 마. 우리 집 돈으로 들어 올 돈을 저렇게 생각 없는 애한테 주고 있으니 회사가 잘 돌아가겠어?
죄송합니다. 진짜 죄송합니다.
저 봐봐 죄송합니다라는 말만 할 줄 밖에 모르지. 그 말 할 시간에 아래가서 커피 이미 사왔겠네."
0,"중구가 시키드나? 경찰들 논간에 놀아나는 거여
어이 정청 이 짱개새꺄 우리가 개 호구로 보이냐?
이런 모지리들
뭐 이새꺄!!
드루와 드루와
이런 미친!!
야 다 드루와 드루와 
죽어 이 짱개 새꺄!!
너네는 오늘 내한테 다 죽는다!!
억!!! 중구 형님."
1,"아버지 땅 상속은 내가 받는걸로 하마
 형이면 다야?
 니가 한게 뭔대 사사건건 시비야
 형이야 말로 한게 뭐있는데?
 잔말말고 그런줄로 알으라고
 평생 이렇게 살았지. 이해가 안된다
 아버지 땅은 당연히 내꺼였어 넌 자격이 없어
 뭐 잘났다고 자격을 운운해?
 지금부터 한마디라도 더하면 한푼도 못받을줄 알아
 알겠어. 일단 상황을 보자고"
0,"야 머하냐?
학원가려고.
돈 좀 있냐?
아니 없어.
야 니가 머가 없어 니 손에 든건 머냐??
내 밥이야.
돈이 없으면 니 밥이라도 줘야지 너 나랑 약속한거 잊었어? 안주면 죽기로 했잖아.
싫어.
머 싫어? 이게 죽고싶나 아 너 진짜 죽는거 못봤구나 내가 못봤을 너를 위해 약을 가져왔어 한 번 먹어봐
나 죽기 싫어. 하지말아줘."
1,"어이 너 입고 있는 코트 멋있다
저요?
그래. 너 말고 여기 또 누구 있나
코트 이거 아빠가 사 준거에요. 안 돼요
그러면 바지라도 벗어 주고 가던지
싫어요
그럼 딱 10대만 맞자. 그러면 가도 돼
신고할거에요
법보다 주먹이 가깝지
여기 좀 도와주세요!"
1,"야 너 담배 있냐?
앗. 네 한갑 있어요
그래? 그럼 한갑 다 줘
네? 그건. 좀. 
뭐? 그건 좀? 죽고 싶어? 처맞고 줄래 그냥 줄래
죄송해요. 바로 드릴게요 
그냥 순순히 주면 될 것이지 괜히 싫은 티 내가지고 기분 나쁘게 만드냐 짜증나니까 담배 한갑 더 사와
아. 넵 그럼 돈은.
야 니는 지갑에 돈이 없어? 
바로 사 오겠습니다."
0,"뛰어내려.
 이러지 마.
 너 같은 찐따 새끼는 이 세상에 필요없어. 뭐 하나 할 줄 아는 것도 없고 돈도 없고. 왜 사냐?
 미안해.
 뭐가 미안한데? 그냥 죽어. 죽으라고. 니 얼굴 보면 토나올 것 같으니까 빨리 죽어버려.
 잘못했어. 다신 안그럴게.
 그냥 깔끔하게 떨어져 죽으라고. 니가 죽으면 너네 가족들도 좋아할걸? 너 때문에 존나 쪽팔렸는데 잘 됐다고 할걸?
 아니야. 안 그래.
 그걸 믿냐? 니 편은 아무도 없어. 너같은건 평생 찐따처럼 맞고 삥 뜯기고 살다가 죽는거야. 차라리 지금 죽는게 편하잖아. 자. 어서.
 안 돼."
2,"주말에 무슨 약속 없지?
 네? 그건 왜요?
 아 저번에 회사 앞에서 봤던 내 지인 있지. 지은씨가 이상형이래 한번 소개팅 해보라고
 혹시 그 카페에서 마주친 분이요?
 그래 기억하는구나
 아 저는 별로 내키지 않아서.
 내키지 않아? 왜? 키작고 뚱뚱해서? 그래도 걔 돈 많이 벌어
 꼭 외형적인 것보다 소개팅을 하고 싶지 않아요
 그래도 한번 만나봐 난 벌써 친구한테 말해놨어
 제 의사도 안물어 보시고 왜 말씀하셨어요. 전 하기 싫어요
 하기 싫어? 내가 회사도 아주 다니기 싫게 해줄까? 선임이 말하면 그냥 알겠다 하면 되지 꼬박꼬박 싫다 말대답이야"
2,"김대리 어제 보니까 여자친구랑 있던 것 같은데 맞지?
네 맞아요. 퇴근하고 같이 저녁 먹었어요.
우아 좋겠다. 여친 이쁘더라
네 감사합니다.
여친 나이 몇살이야? 진도 어디까지 나갔어? 결혼할꺼야?
아. 부끄럽네요. 그냥 잘 만나고 있어요.
에이 뭐가 부끄러워. 오늘도 만나? 만나면 뭐하나?
그냥 뭐 다른사람들처럼 평범한 데이트하죠.
자세하게 좀 말해봐. 궁금해서 그래.
.
왜 기분나빠?
아닙니다."
3,"똑바로 서! 최일병!
일병 최치수!
야 너는 너무 고릴라처럼 생겼어
죄송합니다!
너는 고릴라처럼 생겨서 에미도 고릴라 같을 거야

하.
하? 야 개새끼야 너 지금? 한숨?
부모님 욕은 하지 말아주십시오
느검마 고릴라다 이 새끼야 뒤지게 맞아야겠다 고릴라새끼
으악 때리지 마세요!"
3,"생긴 것 봐라. 니네 부모님은 무슨 잘못을 하셔서 이런 자식을 낳으셨냐
뭐라는거야. 막말하지마.
아? 아니면 니네 부모 닮아서 이렇게 생겼냐?
내가 너한테 이렇게 말해도 너 기분 좋을 것 같냐?
내 얼굴을 봐? 그렇게 말할 일은 없지 뭐. 넌 쌍판 갈아치워도 안될 면상이네. 갈았네 갈았어
그만해
그만해 그만해 예예 그만할게요
하.
얘는 한숨소리도 못생겼다 애들아
못생긴 애는 앉아있는 것도 못생겼네"
1,"나 오늘 남친이랑 100일인데 축하금 주면 안돼?
안돼. 돈 없어.
친구가 남친이랑 100일이라는데 축하도 안해주겠다는 거야?
정말 축하해. 근데 나 진짜 돈 없어.
그럼 이 돈은 뭔데? 너 지갑에 3만원 있는데?
함부로 뒤지지마! 그리고 그건 교재비야
엄마한테 더 달라 하면 되잖아. 친구 축하비로 이정도도 못주겠다 이거야?
그럼 만원만. 나머진 진짜 안돼.
처음부터 주면 좀 좋아. 그래 좋아. 만원 가져간다?
.응"
4,"부장님께 현재 프로젝트 진행 상황 보고 드리겠습니다
현재까지 일정 대비 70% 완료되었습니다
이번 주에는 서버 안정화 작업 진행했습니다
다음 주 개발 계획은 무엇인가요?
다음 주에는 신규 기능 개발 진행할 예정입니다
개발팀 협조는 잘 이루어지고 있나요?
네 원활하게 협업하고 있습니다"
4,"새로운 기술이나 분야에 도전해보고 싶은 생각은 없으세요?
저는 최근에 코딩에 관심이 생겨서 기초부터 차근차근 배워보고 싶어요
미래 사회에 정말 중요한 기술이 될 것 같아요! 저도 한번 배워볼까 고민 중이에요
저는 영상 편집 기술을 배워서 저만의 유튜브 채널을 운영해보고 싶어요
자신만의 콘텐츠를 만드는 건 정말 매력적인 일이죠! 저는 3D 모델링 기술을 배워보고 싶어요
새로운 것을 창조하는 것은 정말 흥미로운 경험이 될 것 같아요! 저도 관심 있어요
저는 인공지능 관련 분야를 공부해보고 싶어요 미래 유망한 분야인 것 같아요
정말 перспективный 분야죠! 저도 관심 있게 보고 있어요
저는 데이터 분석과 관련된 공부를 해보고 싶어요 다양한 정보를 분석하고 활용하는 능력을 키우고 싶거든요"
4,"혹시 영상미나 연출이 별로라서 싫어하는 영화 있으세요?
저는 저예산 티가 너무 나는 영화는 몰입이 안 돼서 싫어해요
어설픈 CG나 특수효과는 오히려 집중을 깨뜨리죠 저도 동감해요
저는 카메라 워킹이 너무 불안정하거나 편집이 엉망인 영화는 멀미 나는 것 같아요
저도 화면이 너무 흔들리거나 뚝뚝 끊기면 보기 힘들더라고요
저는 색감이나 조명이 촌스러운 영화는 왠지 촌스럽게 느껴져서 안 보게 돼요
미술적인 요소도 영화의 중요한 부분이죠
저는 배우들 분장이나 의상이 어색한 영화는 몰입하기 어려워요"
3,"최민철 너 내일까지 나 대신 내 깜지 쫌 써와라.
응? 그거 선생님께서 오늘 시험본 거.틀린 문제 써오라고.
너 공부 잘하잖아넌 몇개 안틀릴텐데 그럼 넌 쉬운 거아냐? 그니까 내 것좀 니가 해오라고.
본인이 써오라고.하셨는데.
이 새끼 말귀를 못알아 쳐먹나. 내가 그거 쓸 시간이 없다고. 공부한다 생각하고 좀 써와라.
나 학원도 가야하고.저녁엔.
날을 새서라도 써와. 안해오면 알지?
.미안한데 너가 하면 안될까.?
야 얘 잡아. 말로 해서는 못알아들으시겠나본데
아니야.미안해.! 할.할게!"
4,"창밖 보니 벌써 날이 밝아오려고 하네요... 저희 진짜 밤샜나 봐요.
그러게요... 시간 가는 줄 모르고 일했네요.
이제 슬슬 마무리하고 퇴근 준비해야겠어요.
맞아요. 집에 가서 얼른 씻고 푹 자고 싶어요.
오늘 정말 고생 많으셨어요. 퇴근길 조심하시고요.
[동료 이름]님도 고생 많으셨어요. 들어가서 푹 쉬세요!"
0,"야 똑바로 있어
아저씨 죄송해요 살려주세요
시끄러 불구가 되는걸 다행이라고 생각해
저 살려줄거죠?
어떻게 해줄까?
제발 살려주세요
싫은데 살려주면 신고 할거잖아
죄송해요
넌 살자격이 없어
아저씨 제발"
1,"구회장이랑은 어떻게 아는 사이야? 
까불지 마.
아이고 무서워라.
알고 자시고 할 사이 아니야.
왜애 신수가 훤해지셨던데. 회장님이랑 친구 사이인 게 숨길 일이야?
조용히 해.
회장 친구한테 한 천정도 빌려볼까 하는데 
지금 내 인간관계 발설하겠다고 협박하는 거야?
협박이라니 그렇게 말하면 섭섭하지.
친한 사이라고 해도 돈 오가는 사이 아니야. 빌려줄 돈도 없고.
구회장도 그런 생각일지 한 번 볼까?"
2,"나는 지은씨같은 사람이 참 좋더라
네?
지은씨는 너무너무 순수하잖아 있는그대로 받아들이고
아 감사합니다
봐봐 또 이것봐 내가 칭찬한 줄 알았지?
아닌가요?
한번 생각좀하고 들었음 좋겠네 직장동료나 상사가 이야기할때는?
아.네 그런데 제가 그런걸 잘못해서요 그냥 말씀해주셔도 되는데
어머어머 그럼 나만 나쁜 사람되라고? 요새는 갑질도 조심해야하는시대라고 은근 여우네 지은씨 이런식으로 유도하는거야?
그런거아니에요."
2,"야!! 신입!! 깔깔이좀 가져와
깔깔이가 뭔지 모르겠습니다.
아니 너는 입사한지 1주일이나 됐는데 아직도 모르냐 새끼야??
죄송합니다
너 우리가 이런일 한다고 무시하는거지?? 야!! 일로와봐
무슨 일입니까?
얘가 우리보고 노가다나 하는 장원이란다.
이런 시발놈이!!!!
아닙니다!!
넌 앞으로 기대해라"
4,"그 전쟁 드라마 봤는데 총알이 빗발치는 전장 한가운데 놓인 병사들의 공포가 너무 생생하게 느껴졌어.
맞아. 전쟁의 참혹함을 여과 없이 보여주는 영화라서 보는 내내 마음이 무거웠어. 다시는 이런 비극이 일어나면 안 될 텐데.
그러니까. 평화로운 시대에 살고 있다는 것에 감사하게 되더라. 전쟁의 고통을 간접적으로나마 느낄 수 있어서 다행이라고 해야 할까.
나는 전쟁 영화 보면서 역사에 대해 다시 한번 생각하게 돼. 우리가 잊지 말아야 할 아픈 과거들이 많다는 것을.
맞아. 영화를 통해 역사를 배우고 교훈을 얻는 것도 의미 있는 일인 것 같아. 같은 실수를 반복하지 않도록.
다음엔 전쟁의 영웅들의 이야기를 다룬 영화 말고 평범한 사람들의 시선에서 전쟁을 그린 영화 보자. 더 현실적으로 다가올 것 같아.
좋아. 전쟁의 아픔을 섬세하게 그린 영화는 깊은 울림을 주지."
3,"성격이 왜 그래?
네?
말투도 이상하고
어떻게 하라는 말씀인지.
이해력도 떨어지고
네?
도대체가 안맞아
성격이 마음에 안드신다는 얘기면 고쳐보겠습니다
다 마음에 안든다고
그렇다면 저도 어떡해야 할지"
4,"혹시 돈이 행복의 전부라고 생각하세요?
저는 돈이 행복의 전부라고 생각하지 않아요 기본적인 생활을 유지할 정도의 돈은 필요하지만 돈보다 더 중요한 가치들이 많다고 생각해요
저도 돈이 많다고 꼭 행복한 것은 아니라고 생각해요 돈보다는 마음의 여유가 더 중요한 것 같아요
돈은 행복의 조건 중 하나일 수는 있지만 절대적인 것은 아닌 것 같아요 돈으로 살 수 없는 행복도 많죠
맞아요! 사랑이나 우정 건강 같은 것들은 돈으로 살 수 없는 소중한 것들이죠
돈이 많으면 편리한 점은 많겠지만 그것이 곧 행복으로 이어지는 것은 아닌 것 같아요
저도 그렇게 생각해요 돈보다는 어떻게 돈을 사용하는지가 더 중요하다고 봐요
돈은 수단일 뿐 그 자체가 목적이 될 수는 없다고 생각해요 저도 동의해요"
1,"지수야 나 연극학원 다니느라 돈이 없는데 5만원만 빌려주라
응? 안돼. 나 한달 용돈 그런 없단 말이야.
머? 진짜. 근데 지수야. 나 진짜 밥 사먹을 돈도 없다말이야.
정말 미안한데. 나 진짜 돈이 없어서 그래.
머? 정말 근데 나도 돈이 없어. 좀 빌려주라.
안돼. 정말 미안해.
야. 좀 너무한거 아니야? 친구는 밥도 못먹어 가면서 하는데 좀 빌려주지 그렇게 빌려주는게 싫었냐?
아니 그게 아니라 빌려주면 나는 어떻게 벼텨.
내가 너 용돈 받기 전까지 돌려준다고 그럼 3만원만 빌려주라 그정도는 해줄 수 있잖아.
알겠어."
3,"저기.혹시 이 글 니가 올린거야.?
뭐? 아 그거? 내가 그랬나 모르겠는데?
다른 애들이.너가 했다고 하길래.
내가 했으면 뭐 어쩌려고?니가 뭐 싸우기라도 하려고 감히?
아니.그런 건 아니고.지워줬으면해서.
내가 왜 그걸 지워야하는데?
나 고아아니야. 니가 쓴 글때문에 다들 나 고아라고 말하고 다니잖아.
너 부모님 계셨어? 맨날 학교에 올 일 있어도 안오시고 하셔서 난 또 
바쁘셔서 못오시는 거야.
나는 니가 부모없이 자라서 이렇게 거지같이 빌빌거리면서 사는 줄 알았지. 다 널 위해서 쓴 글인데 근데 어쩌나 지우긴 싫은데?"
2,"내일 혹시 어디가나?
네? 아. 제가 약속이 있어서
근데 월차 취소하는게 어떨까? 내일 회의 잡게
아 미리 말씀하시지. 정말 죄송해요. 제가 내일 약속이 있어서
뭐? 내일 회의 잡는다니가 월차 취소할게.
정말 죄송합니다. 부장님 진짜 안될 것 같아요.
승민씨 입사하자마자 회사에서 잘리고 싶어?
아니요. 그건 아닌데. 정말 사정이 있어서.
승민씨 회의가 잡히면 승민씨는 회의에 맞게 월차도 취소하고 그러는거야 암튼 취소할게.
부장님 그건 안될 것 같습니다."
3,"미지야 너 숙제다했어?
웅다했는데 왜
아.나 숙제못했는데 혹시 이거좀 대신 해줄수있어?
내가 왜?
어 니가 이런거 잘하는거같아서
근데 싫은걸?
이 왕따년이 고분고분하게 말할때 들을것이지 빨리가서 내숙제 니가해라
뭐라고.?
너 담배빵더맞고싶냐? 좋은말할때 빨리 해와
하."
4,"어젯밤 정말 이상한 꿈을 꿨어요.
무슨 꿈이었는데요?
제가 하늘을 날고 있는데 제 발 밑에 거대한 흰긴수염고래가 헤엄치고 있는 거예요.
와 정말 신기하네요! 꿈속에서 기분이 어떠셨어요?
처음엔 무서웠는데 나중엔 정말 자유롭고 평화로운 기분이었어요.
꿈의 색깔이나 분위기는 어땠나요?
온통 푸른색이었고 잔잔한 파도 소리만 들렸어요.
혹시 꿈에서 깨고 나서도 그 기분이 생생하게 남아있었나요?
네 아침까지도 왠지 모르게 기분이 좋더라고요.
꿈 해몽 같은 건 찾아보셨어요?
아직 안 찾아봤는데 한번 찾아봐야겠어요.
혹시 전에 기억에 남는 꿈 있으셨어요?
어렸을 때 쫓기는 꿈을 자주 꿨었는데 그땐 정말 무서웠어요."
2,"현우야 오늘 퇴근하고 어디가냐
 대리님 저 집에갈거 같습니다
 오늘 회식 한번 가자 같이
 죄송합니다. 오늘 선약이
 이새낀 맨날 혼자 빼 오늘 빼면 넌 뒤지는거야
 대리님 하루만.
 그딴거 필요없고 넌 끝이야
어쩔수 없을거 같습니다 죄송합니다"
2,"김대리 뭐? 몸살로 조퇴?? 
네 어제부터 열이 많이 나서 죄송합니다.
그럼 오늘는 조퇴하고 내일은 휴가 쓰려고 그러냐?
네. 죄송합니다.
죄송은 무슨 휴가는 불가능하니 그렇게 알아요
네?? 병가로 내는 정당한 휴가입니다만.
에이 무슨 몸살 가지고 휴가야 나 때는 말이야 몸이 아파도 그냥 꾹 참고 약도 안먹고 열심히 회사 다니면서 돈 벌었어!
김대리는 요즘 청년들 답지 않게 허약한가 봐요 부장님
아유 그래 요즘 젊은이들이 끈기가 없어 끈기가 어찌 됐든 휴가는 안 받아줄 거니 그런 걸로 알아요
네. 알겠습니다."
4,"○○ 씨 오늘 기분 안 좋아 보이네. 무슨 일 있었어?
네... 부장님이 자꾸 쓸데없는 걸 시키셔서 너무 짜증 나요.
또 뭐 때문에 그러셔?
정말 중요하지도 않은 일인데 자꾸 저한테만 시키시네요.
진짜 스트레스 엄청나겠다.
혹시 다른 사람들한테도 그래?
아니요 저한테만 유독 그러시는 것 같아요.
너무 힘들어하지 마세요.
고맙습니다..."
3,"이 화장품 나한테 안 맞아요. 환불해줘요
고객님 사용을 많이 하셨는데 어떤게 안 맞으신가요?
넌 알꺼 없고 환불해 줘요
어떤 점이 불편하신지 알려주시면 도와드리겠습니다.
넌 일개 직원이라 환불 못 하나보지.
그게 아니라 최대한 도움을 드릴려고
됐고 여기 매장 담당자 나오라고 해요.
지금 담당자님이 자리에 안 계십니다.
당장 연락해서 들어오라고 해요. 고객이 찾는데 당장 와야지
죄송하지만 그건 어렵습니다."
4,"어제 먹었던 마라탕이 자꾸 생각나네요.
마라탕 진짜 중독성 있죠! 얼얼하면서도 매콤한 국물이 최고예요.
맞아요! 저는 매운맛 단계 제일 높은 걸로 먹는데 스트레스 해소에 딱이에요.
저도 마라탕 좋아하는데 요즘 새로운 마라탕 맛집 찾고 있어요."
0,"너 우리누나 좋아하지?
어? 어떻게 알았어?
니가 우리누나 지나갈때마다 음흉한 눈 치켜뜨길래 모를수가 없었지
늘 모든 사람한테 친절하길래
응 우리누나가 못생기고 못난 것들한테도 친절하거든 그게 너라고 딱히 의미 있는건 아니고
아. 그래.
그래서 그런데 니가 우리누나 좋아하는게 불쾌해서 니마음 정리좀해주라
사람 마음이 그렇게 칼로 무자르듯 쉽게 정리되는거 아니잖아
그거야 내 알바아니고 정리얼른해 너 같은 새끼가 우리누나 좋아한다는게 너무 소름끼친다 얼른 정리 안하면 알지? 내성격 모르는 사람 없잖아 우리학년에 나도 어떻게 할지 모르니까 뒤지게 맞기 싫으면 빠른 시일내로 정리해
아. 알겠어"
4,"너 '좀비 아포칼립스' 같이 할 사람 구하고 있던데 나랑 같이 할래?
진짜? 너 완전 쫄보잖아 ㅋㅋㅋ 괜찮겠어?
야! 내가 언제 쫄았다고 그래! 이번엔 진짜 용감하게 맞설 수 있어!
ㅋㅋㅋ 그래? 그럼 믿어볼게. 너 장비는 좀 챙겼어?
당연하지! 내가 얼마나 철저하게 준비했는데!
좋아! 그럼 오늘 저녁에 같이 접속하자! 시간 맞춰서 초대할게.
알겠어!"
0,"입을 더 크게 벌려
 하지 마세요
독약을 흘려 넣어줄게
안 돼요 제발
아주 치명적인 맹독이지
오 안돼
마시면 바로 즉사할 걸
제발 살려주세요
한 모금만 삼켜도 아주 치명적이야
안돼 안돼
벌레처럼 발버둥 대는 게 참 볼만하군
살려주세요 제발"
3,"지혜는 수업에 어려움이 있는데 장애아라 너무 못 딸아 오는 거 같아요.
 네? 어떤 부분이 미흡한가요?
전반적으로다 못하는거 같아요.
네? 그게 무슨 말씀이신가요?
지혜 장애인이잖아요. 그러니까 못한다고요.
네? 장애인이면 못하는 건가요.?
네. 그래 보여요. 저희 학급이랑은 안맞는거 같네요.
그래도 다른 방법이 없을까요?
특수학교로 가는 거 밖에 없어요. 아무리 잘한다고 해도 장애인이잖아요.
네. 죄송합니다."
1,"너 뒤지기 싫으면 내일까지 돈 들고와
 내가 왜.?
 드라마 못봤냐? 우린 깐부잖아
 아니 장난치지마
 장난치는걸로 보이냐? 내일까지 돈만들어와라
 협박하는거야? 신고할거야
 신고? 해봐! 학교생활 고통스럽게 해줄게
 나 돈이 없어.
 부모한테 돈을 받든지 전단지돌리던지 어떻게든 구해와 내일까지
 알겠어"
4,"너 여름휴가 계획 세웠어? 비행기 표 벌써 비싸더라.
아직 고민 중이야. 해외로 갈지 국내로 갈지.
난 이번에 제주도 가려고! 렌터카 예약해야 하는데 귀찮네.
제주도 좋지! 사람 엄청 많겠다. 숙소는 잡았어?
응 겨우 잡았어. 너도 빨리 정해야 할 텐데.
그러게. 이러다 방콕할지도 몰라. 오늘 저녁에 검색해 봐야겠다."
3,"저 제스타일이신데 번호점
싫어요
아 존나 튕기네
싫다는데 왜 물어봐요
존나 비싸게 구네 비싸게 굴지말고 전번좀 주라
저 남자친구 있어서 전번줄수 없어요
그럼 친구라도 지내게 전화번호좀 주세요
싫어요 왜자꾸 전화번호 달라고 하세요
전번줄때까지 휴대폰 안줄꺼예요
전번줄테니까 휴대폰 주세요"
4,"그 뮤지컬 영화에서 주인공이 마지막 오디션에서 '이것이 바로 나의 꿈입니다!'라고 외치는 장면 너무 감동적이었어.
응 봤어. 주인공의 간절함과 열정이 느껴지는 외침이었어. 꿈을 향해 달려가는 사람의 모습은 언제 봐도 아름다워.
맞아. 노래와 함께 주인공의 감정이 고스란히 전달돼서 더 깊은 울림이 있었어. 나도 내 꿈을 다시 한번 생각해 보게 되더라.
나는 뮤지컬 영화 보면서 나도 뭔가 좋아하는 일을 하면서 열정적으로 살아보고 싶다는 생각을 하게 돼.
맞아. 음악은 사람들에게 큰 힘과 용기를 주는 것 같아. 뮤지컬 영화 보면서 긍정적인 에너지를 얻을 때가 많아.
다음엔 신나는 음악과 춤이 가득한 뮤지컬 영화 보자. 같이 노래 부르면서 스트레스 풀자.
좋아. 뮤지컬 영화 보면서 신나게 춤추고 노래하는 건 정말 즐거운 경험이지."
1,"어이. 잠깐 멈춰봐.
네 ? 저요 ?
그래 너지 그럼 누구야 여기 너밖에 없는데.
왜 그러시는데요.?
아따 좋은거 들고 댕기네
왜 이러세요 !
돈 좀 있어 ? 현금 좀 있나 ?
네.? 아니요.저 현금 없어요
뒤져서 나오면 어떻게 할래 ? 나오는대로 맞아볼래 ?
저 진짜 없어요."
3,"왁!!!!!!!!
악!! 무슨 짓이야?
으하하하 너무 웃기다 너 귀머거리 아니네?
그러니깐 나는 아무것도 안들리는 줄 알았잖아
이제 이런짓 제발 그만해
이줴 이런쥣 줴발 규만훼 너무 재미있는데 왜
그래 내가 자주해서 귀 빵 뚫리게 해줄게.
나한테는 괴로운거니깐 그만해주면 안돼?
절대 안돼 기대해 더 해줄거니까
대체 왜 이러는거야"
4,"야... 너 오늘 얼굴 완전 흙빛인데 무슨 일 있었어?
부장님이 또...
또 뭐라 하셨어? 진짜 인간적으로 너무하다.
오늘 아침부터 계속 갈구시네.
진짜 듣는 내가 다 스트레스받네.
혹시 다른 사람한테도 그러셔?
응. 몇몇 사람들은 똑같이 당해.
이거 완전 직장 내 괴롭힘 아니냐?
맞아... 근데 신고해도 소용없을 것 같고.
너무 힘들어하지 마. 우리끼리라도 위로해 주자.
고맙다..."
2,"아!!!!! 뭐하냐 김사원!!!
죄송합니다.
씨발 지금 뭐하는짓이야
못봤어요
아니 지금 팔팔 끓는물을 붓는건뭐냐고
야.지금뭐하는거야 빨리 청소안하고 미끄러지면 어쩌려구
네.
빨리못해
네 죄송합니다
지금 여기가 무슨 놀이터야 장난그만하라고"
2,"야 지금 차 내려 미친놈들아 나 카페에 있을거니까
회장님 죄송하지만 지금 회의 하러 가야 하지 않습니까 몇시간만 참아주세요
네 저희가 최고의 카페를 알아보고 모셔다 드릴게요
아니 이 진드기 같은 것들이 나 한테 대꾸하네 내 말 안들려 귀먹었어
회장님 회장님이 회의에 참석 안하시면 저희가 해고 당합니다.
제발 그렇게 한번만 참아주세요
야 벌레야 너들이 해고 당하든 말든 뭔상관이야
네.? 지금 뭐라고요?
너희 진짜 귀가 먹었네 지금 해고 시켜줄까? 당장 카페로 운전해 당장"
4,"사장님께 여쭤볼 게 있는데요
무슨 일인가요?
다름이 아니라 알바비 조금만 미리 받을 수 있을까요?
얼마나 필요하신데요?
3만 원만 먼저 받을 수 있을까요?
음... 3만 원이라면 그렇게 하죠
정말 감사합니다 사장님!"
