idx,class,conversation
4010,일반대화,"누나, 어신이 따르는 사람은 따로 있나 봐.
지난번 주말에 어디 가는 것 같더니 낚시 다녀왔어?
친구랑 오래간만에 외나로도 와서 참돔이나 잡아 볼까 했더니, 미끼만 날리고 한 마리도 못 낚았어.
저런, 멀리까지 애써 갔는데 수확이 없어 아쉽겠구나.
어제 새벽 3시에 출발해서 해 질 녘까지 하루 온종일 땡볕에서 기다렸는데 입질도 별로 없고, 너무 잠잠했어. 오랜만의 낚시여서 기대 많이 했었는데, 너무 아쉬워.
시간과 노력을 들여서 힘들게 갔는데 한 마리도 안 잡히면 실망할 만하지. 기대가 큰 만큼 더더욱 그랬을 거야.
더 신기한 건 우리 바로 옆 배는 얼핏 봐서 50센티도 넘어 보이는 참돔을 계속 낚았다는 거야.
그래? 그것참 신기하네. 거리가 떨어져 있었던 것도 아니라서 그 물고기들이 너네 배 주변에도 많이 있었을 텐데.
그렇지? 그래서 내가 더 기운이 빠지는 거야. 아무리 전문가가 아니더라도 던지면 낚을 수 있는 좋은 기회였는데 왜 한 마리도 못 낚았는지 이유를 모르겠어.
그래서 어신이 너만 비껴간다고 생각했구나?
사실 어신 이야기는 핑계고, 사실은 내가 낚시에 소질이 없는 건가 싶었어. 오래간만에 찾은 취미여서 꾸준히 해보려고 했는데 아무래도 나랑 낚시가 잘 안 맞는 것 같아.
그날따라 어복이 없었을 수도 있고, 옆 배에 있는 분들이 참돔이 더 좋아하는 미끼를 썼을지도 모르지. 다양한 이유가 있을 테니 너무 낙담하지 마. 다음엔 더 잘할 수 있을 거야.
누나 말 들으니까 번뜩 생각난다. 미끼를 전에 다른 낚시 때 썼던 것과 같은 걸로 사용했었거든. 다른 미끼로 다시 해보면 잘 낚을 수 있을 것 같아.
그래, 다음에 다양한 방법으로 다시 시도해 봐.
응, 고마워 누나! 누나 말대로 내가 놓친 게 없었는지 또 생각해 봐야겠어. 고마워!"
4011,일반대화,"아버지가 주말에 모이라고 한 이유 들었지?
응, 가족사진 찍는다며.
왜 우리가 먼저 그럴 생각을 못했을까 자꾸만 민망하고 돌이킬수록 마음이 안 좋아.
그러게, 우리 다 똑같은 심정일걸. 자식이 돼 갖고 마음 씀씀이가 늘 부모님을 못 따라가니 새삼 얼굴이 뜨거워지는 듯해.
자주 못 만나는 대신에 가족사진이라도 벽에 걸어놓고 매일 보고 싶다고 하시는데 쥐구멍에라도 들어가고 싶더라.
그래도 언니는 애들 사진도 자주 보내드리고 연락도 매주 하잖아. 언니만큼 아버지한테 잘하는 딸도 또 없어. 자책하지 마.
아버지랑 그렇게 자주 통화하면서도 그 마음을 헤아리지 못했으니 더 속상하지.
언니랑 제일 잘 통하니까 갑자기 가족사진 찍자는 제안도 언니한테 먼저 하신 거야. 든든한 맏딸이니까.
아버지가 연로하시다는 걸 안정하기 싫은 이기심도 있었던 것 같아. 계속 기대고만 싶고.
자식은 아무리 나이 먹어도 부모한테 어린애처럼 보인다는 핑계도 있으니 늘 기대고 싶은 마음이 크지. 나는 막내라 그런 마음 더 심해.
그렇지, 우리가 아무리 잘한다고 해도 부모님껜 어쩐지 모자라는 것 같아. 손주들까지 3대가 다 모인 가족사진 찍을 생각을 왜 못했을까.
그러게 말이야. 다 같이 반성하고 앞으로는 더 살뜰하게 노력해보자. 가족사진 찍고 나면 가족여행도 계획해보려고.
그래, 후회하는 일 없게 더 잘해야지. 가족여행 좋은 생각이다. 그건 우리가 먼저 제안하자!
응, 그리고 똑같은 티셔츠 맞춰 입고 가족사진 찍으면 좋아 보이길래 내가 주문해놨어.
역시 네가 센스가 있네. 멋진 가족사진이 되겠어.
예쁘게 하고 주말에 만납시다."
4012,일반대화,"언니, 나 어떡해. 안과에서 나 녹내장이래.
뭐라고? 녹내장이라니. 그거 노인성 질환이잖아. 20대인 네가 걸릴 병이 아닌데!
요즘 스마트폰 중독 때문에 20대에도 녹내장 환자가 증가하고 있다더라. 나 어떡하지?
세상에, 이걸 정말 어떡하니. 네가 얼마나 놀랐겠어. 괜찮니?
처음에는 충격이었는데 병원에서 나오니까 막 눈물이 나.
당연히 그럴 거야. 그저 가렵고 아파서 가벼운 증상이라 생각하고 갔는데 녹내장이라고 하면 누구라도 힘들 거야. 네가 운다니까 내가 정말 속상하다, 동생아.
그래도 다행인 건 일찍 가서 심하기 전에 알았다는 거래. 말기까지 갔으면 힘들었을 텐데 초기래.
그나마 다행이다. 그래도 발병 이전으로 돌아가기 힘들겠지만 꾸준히 치료를 하면 시력이 더 나빠지는 걸 막을 수 있을 거야.
응, 여러 생활 수칙에 대해서도 알려주더라고. 지금은 수술까지는 고려 안 해도 된대. 그래도 너무 놀란 가슴이 진정되질 않아.
생각도 못 한 결과라서 그럴 거야. 불행 중 다행이라고 수술은 안 해도 된다고 하니 좀 마음이 놓인다.
컴퓨터로 작업을 해야 하는 직업이라 시신경에 무리가 갔나 봐. 그저 열심히 일을 했는데 그게 원인이라니.
네가 IT 종사자라 매일 10시간 이상 컴퓨터로 일을 해서 그렇겠구나. 그저 성실하게 꾸준히 일을 했을 뿐인데 그걸로 병을 얻었으니 네가 속상한 게 당연해. 하지만 동생아 녹내장 같은 병을 초기에 발견하기는 정말 힘들다잖니, 더 나빠질 수 있었는데 그렇게 안 된 걸 생각하면서 힘내자.
응, 그렇게 생각은 해. 이렇게 초기에 발견한 게 기적과 같은 일이라고 하셔서 그나마 위안이 돼.
살다보면 예기치 않은 불행을 맞이할 때가 많아. 그래도 불행 중 다행이라 생각하면서 슬픔을 딛고 일어나는 게 정말 중요해. 억울하고 슬프겠지만, 언니는 네가 이 역경을 잘 이겨낼 수 있도록 계속 응원할게.
고마워, 언니. 힘내볼게. 이따 봐."
4013,일반대화,"언니, 오늘 내내 연락 안 되어서 답답했지? 나 폰 AS 맡겼다가 이제야 찾았어.
아, 그랬던 거야? 그것도 모르고 오전에 몇 번이나 전화했었잖아. 너 무슨 일 생긴 줄 알았어, 하도 안 받아서.
그럴 거 같아서 바로 연락했어. 바보도 아니고 휴대폰을 글쎄 세탁기에 넣고 돌려버렸다.
뭐야? 아이고, 그런 실수를 하다니, 네가 요즘 정신이 없긴 없나 보다. 폰 안 바꿔도 된대?
응, 다행히 기기는 쓸 수 있다고 해서 무상으로 AS 받고 찾았지. 그나마 다행이야. 정말 정신을 어디에 두고 다니는지.
부서 옮기고 나서 야근이 잦다며. 피곤해서 그런 실수를 한 거야?
응, 회식하고 와서 바지 주머니에 폰이 있는지도 모르고 그대로 세탁기에 넣고 돌려버린 거야. 폰이 어디 있는지도 몰라서 한참 찾았지 뭐야.
그럴 때가 있어. 나도 손에 안경을 쥐면서 안경을 찾다가 혼자 웃은 적이 한두 번이 아니야. 잠을 제대로 못 자고 일을 과하게 하면 그렇게 되더라고, 네가 기가 막힌 것도 이해가 가.
언니도 그랬어? 나는 나만 그런 줄 알았어. 아무리 그래도 그렇지 내가 너무 한심하다.
동생아, 사람 사는 게 다 그렇잖아. 네가 그만큼 회사 일에 몰두하느라 다른 신경을 못 써서 그런 걸 거야. 다른 면을 생각하면서 지금의 실수를 잊어버려.
한 번으로 그쳐야 실수인 건데 이와 비슷한 실수도 계속하니까 문제야. 내가 나 아닌 것 같아.
안 하던 실수를 하기 시작하면 스스로 못났다고 느낄 수 있어. 네 속상한 마음은 이해하지만 그래도 너무 매몰되진 마. 지나간 실수는 잊어버리고 네 정신 건강을 위해 네가 잘한 일을 생각하면서 스스로를 다독이길 바랄게.
그래, 그래야겠다. 그리고 다시는 실수 안 하려고 앞으로 노력하려고.
그래, 잊어버리기 쉬운 건 메모해서 현관에 붙이든지 하자. 그렇게 하나씩 습관을 바꿔가면 네가 안 해도 될 실수를 줄일 수 있을 거야. 잠도 제대로 못 자서 피곤할 텐데 그만 잊고 푹 자, 알았지?
알았어, 언니 말 듣고 보니 그러네. 자고 나서 다시 연락할게."
4014,일반대화,"공감화자야, 혹시 바빠? 나랑 지금 문자 할 수 있을까?
나 지금 한가해서 잠깐은 괜찮을 거 같아. 왜?
아니, 나 지난번에 말했던 후배 있잖아. 그 나한테 호감을 표시한다고 했어.
아, 같은 과에다가 같은 동아리라는 그 후배 말하는 거야? 너는 별로 관심 없잖아. 걔가 왜?
걔한테 오늘 강의 끝나고 선물 받았어. 꽃이랑 작은 핸드크림요. 나 진짜 너무 당황스러워서 그 자리에서 얼굴이 빨개졌다니까.
나 같아도 저는 관심 없는데 나한테 호감 있다고 한 후배가 갑자기 그렇게 선물 주면 당황스러워서 어쩔 줄 몰랐을 거 같아. 진짜 많이 놀랐겠다.
지금 아직도 이게 뭔가 싶어서, 정신이 하나도 없어. 과에 소문 이상하게 날까봐 불안해서 손에 식은땀이 날 정도야.
그럴 만해. 강의 끝나고 나서면 같은 과 애들 다 있었을 거 아니요. 진짜 구설수에 오르기 딱 좋은 상황이지.
너도 알잖아. 나 남의시선 진짜 불편해하는 거, 지금도 다음 강의 기다리고 있는데 다 나 쳐다보는 거 같아. 너무 신경 쓰여. 심장이 벌렁거릴 정도라니까.
내가 겪어본 바로는 그런 구설수는 또 별 내용이 없으면 금방 사그라들더라. 너무 불안해하지 마. 생각보다 사람들은 남의 일에 관심 없어.
그런가? 네 말 들으니 괜히 내가 너무 시선 의식하고 불안해하는 거 같기도 하네.
그렇다니까. 그냥 학기 초에 일어날 수 있는 흔한 해프닝으로 지나갈 거야. 나중에는 술자리에서 웃으면서 얘기할 수 있을걸?
하긴, 작년 내 동기도 이런 일 있었는데 그때 걔도 이상하게 소문이 돌까봐 불안해하고 그랬었어. 근데 지금은 또 웃으면서 얘기하더고. 
감정화자 너도 그때는 관심 가졌던 사건이지만 지금은 잘 기억도 안 나잖아.
생각해보니 그러네. 내가 너무 신경 쓰고 있었네. 공감화자 너랑 얘기하면 역시 마음이 편안해.
마음이 편안해졌다니 다행이야. 너무 불안해하지 말고, 그 후배한테는 나중에 얘기한번 해. 부담스러우니 이런 행동은 자제해달라고.
수업 끝나고 얘기하면서 선물은 좋게 거절하려고. 이 선물 받아주는 것도 혹시 여지를 준다고 생각할까봐.
잘 생각했어. 우리 감정화자는 역시 현명하고 똑 부러진다니까.
고마워. 내가 수업 끝나고 또 문자할게!"
4015,일반대화,"정말 사람 대면하는 아르바이트 너무 힘들어. 때려치고 싶은 마음이 굴뚝같아.
열심히 잘 다니더니 왜 그래. 무슨 일이 있었어?
편의점에서 알바한다고 사람을 무시하는지 계속 반말을 하잖아.
아휴, 그랬구나. 알바생이 동네북인 줄 아는 사람들이 많지. 많이 속상했겠구나.
다짜고짜 반말이 기본이야. 오늘은 담배 단골 손님이 심하게 선을 넘더라고.
자기를 자주 보니까 더 쉽게 생각했나 보다. 얼마나 짜증이 났을까. 그래도 웃으면서 대해야 하잖아.
그러니까. 누군 성질이 없어? 한 마디 쏘아붙이고 싶었는데 그냥 참아서 분해 죽겠어.
당연히 그랬겠지. 뭐라고 하지 못할 걸 아니까 더 그러는 거 아니겠어. 잘 참았어, 그런 사람한테 뭐라고 해서 얻을 게 뭐가 있겠어.
그래, 기껏해야 알바나 잘리고 욕이나 먹겠지. 안 그래?
자기가 공부하면서 학비 버느라 고생이 많다. 얼마나 화가 났으면 이렇게 내게 털어놓을까. 내 마음도 아프네.
나도 남의 집 귀한 자식인데 이렇게 반말을 들을 때마다 모욕을 당하는 기분이야.
자기야, 자기는 남의 집 귀한 자식이고 내게는 하나밖에 없는 소중한 애인이야. 자길 모르는 사람이 막 대해서 기분은 나쁘겠지만 그냥 털어버려. 이미 지나간 일인데 곱씹어서 하나 좋을 게 없잖아, 안 그래?
그래, 그러겠지. 내 마음에서 털어버리고 싶어서 자기한테 말한 거야.
알바를 하면서 인간 이하의 대우를 받는 게 얼마나 힘든 일인지 알아. 하지만 자기는 그런 인간들과 다른 사람이고 조금만 참고 버티면 더 좋은 날이 올 거라 믿어. 고생 많았어, 오늘은 푹 쉬자.
응, 알았어. 얘기 들어줘서 고마워. 잘 풀고 들어갈게."
4016,일반대화,"아, 정말. 오늘 놀이공원 나들이는 완전 꽝이었어.
오랜만에 친구랑 간다며 좋아했잖아. 무슨 일이 있었던 거야?
처음엔 둘 다 신나서 좋았지. 근데 친구가 내가 타려고 하는 기구마다 싫다고 하잖아.
뭐야? 너무 무서워서 못 타니까 그런 건가? 왜 그러는 거래?
무서워서 못 타는 거였으면 내가 말을 안 하지. 그냥 싫대. 별로 타고 싶지 않은데 줄 서서 기다리기 싫다는 거야.
저런, 자기 정말 속상했겠네. 놀이기구 타는 거 좋아해서 일 년에도 몇 번씩 가잖아. 모처럼 멀리까지 갔는데 별로 타지도 못했겠네?
그러니까. 자기가 타고 싶은 건 기다려도 괜찮고 내가 타고 싶은 건 타기가 싫다고 내빼면 도대체 내가 왜 걔랑 같이 가야 해? 안 그래?
그렇지, 그럴 거면 따로 가는 게 맞겠지. 타고 싶은 거 맘껏 타지도 못하고 왔다니 내가 너무 속상하다. 괜찮아?
너무 짜증나. 더운데 누군 길게 줄 기다리고 싶나.
더운데 타고 싶은 것도 못 타고 기다리고만 왔으니 얼마나 힘들었을까. 밥은 먹었어?
밥도 안 먹고 중간에 그냥 가겠다고 해서 왔어. 도무지 참을 수가 있어야지.
당연히 참기가 힘들 거야. 자기야, 다음에는 나랑 같이 가서 자기가 타고 싶은 것만 다 타고 오는 게 어때? 그때 자기 마음대로 뛰어놀면 되니까 그만 마음 풀자.
정말 그래 줄 거야? 자기 사람 많은 곳 가는 거 꺼려하잖아.
지금 그게 문제야? 자기가 이렇게 화가 나서 왔는데 내가 당연히 같이 가서 신나게 해줘야지 않겠어? 이미 지나간 일이니까 앞으로 나랑 같이 갈 계획을 짜면서 마음 툭툭 털어버리는 게 어떨까?
좋아! 자기가 그렇게 해준다니까 마음이 많이 풀렸어.
하하, 더울 때 짜증내면 더 힘들어져. 멀리까지 가서 참느라 고생했어. 오늘은 푹 쉬면서 다 잊고 맛있는 거 먹어, 알았지?
그래, 고마워. 이따 또 연락할게!"
4017,일반대화,"부모님께 정말 실망했어. 어떻게 이렇게 하실 수 있는지...
도대체 무슨 일이길래 그래?
결혼하고 싶은 상대에 대해 이야기했는데 못마땅하시다면서 펄쩍 뛰며 반대하셔.
부모님도 참... 다 큰 딸이 사랑하는 사람인데 그렇게까지 하시다니 네가 정말 속상하겠네.
나는 우리 부모님이 매우 합리적이고 너그러운 사람들이라고 생각했어. 이렇게 사람 조건을 따지시는 분인 줄은 몰랐어.
지금까지 사람 품성을 가장 중요하게 생각하며 사신 분들이기는 하지. 딸 앞에서는 그런 것도 다 무너지실 만큼 애정과 이기심이 앞서는가 보다. 가운데서 양쪽 다 사랑하는 네가 제일 마음이 아프겠네.
조목조목 못마땅한 부분을 말씀하시면서 장사꾼이 거래하듯 부족한 조건들을 나열하시는데 놀랐어. 지금까지 내가 보지 못한 부모님 모습을 알게 된 것 같아 너무 슬퍼.
매우 실망스러웠겠네. 부모님이 치사하게 느껴지고 남자 친구한테는 부끄러울 거고. 부모님이 자식 중에서도 널 특히나 자랑스러워하고 좋아하니 사위에 대한 기대도 컸을 거야.
그 사람이 어때서... 어려운 환경에서도 혼자 씩씩하게 자기 능력으로 여기까지 온 사람인데...
나는 부모님이 자랑스러워할 만큼 열심히 해서 그 자리에 있는 너도, 자기 힘만으로 그 옆자리에 서 있는 네 직장 동료이자 남자 친구도 응원해. 부모님도 네가 결혼한다고 하니 당황하고 아까운 마음이 앞서서 그렇겠지만, 이성을 찾으시면 곧 원래의 본모습으로 돌아가실 거야.
나는 부모님이 내가 선택한 그 사람을 정말 좋아할 줄 알았어. 부모 없이 자라서 서러움도, 험한 일도 많았을 텐데 순한 자기 기질을 지키며 반듯하게 성장한 사람이잖아. 평소에 부모님이 칭찬하던 품성 그대로 인 사람이잖아.
맞아, 우리 부모님이 늘 말씀하시던 이상형의 남자이지. 지금은 서운하고 슬픈 마음이 가득하겠지만 조금만 기다려주자. 부모님도 큰일을 치르실 때는 자식에 대한 이기심과 욕심을 내려놓을 시간이 필요하신 거야.
시간이 지나면 마음을 바꾸실까?
정하지 마, 내가 장담할게. 우리 부모님은 처음에는 저러셔도 결국은 자식 손 들어주고 응원하는 분들이야. 네가 실망스러운 모습을 봤더라도 부모도 사람이라 저런 마음도 생기셔서 그런다고 하면서 마음에 담지 말고 지나 보내.
그럴게, 더 좋은 모습을 자주 보여준 부모님이니까 그런 기억으로 덮을게. 위로해주어서 고마워."
4018,일반대화,"엄마 유명하다고 다 말을 잘하는 건 아닌 거 같아요.
유명한 건 그저 사실인 거지 그게 뭘 보장해주진 않는단다. 갑자기 왜 그러니?
학교에 특강으로 요즘 정말 유명세를 타고 있는 명사를 모셨는데 정말 재미가 없었어요.
하하, 그랬구나. 네가 그 명사에 대해 기대를 너무 한 건 아닐까? 왜 재미가 없었을까?
순 자기 자랑만 하다가 끝났지 뭐예요. 학생들에게 무슨 교훈이나 좋은 정보를 줄 생각은 하지도 않는 것 같더라고요.
그렇지. 명사라고 다 같은 명사가 아니지 않니. 우리 딸이 그래서 실망이 컸겠구나. 평소에 명사들의 특강을 듣는 걸 좋아하는데 말이야.
본인이 성공하기까지 경험했던 걸 말해주기라도 했으면 참 좋았을 텐데 여러모로 도움은 하나도 안 되고 실망만 들더라고요.
원래 소문난 잔치에 먹을 게 없다지 않니. 어떤 준비도 없이 강의에 참여한 것일 수도 있겠고 말이야. 우리 딸이 실망이 큰 거 같아 엄마도 속상하구나.
속상하시라고 말씀드린 건 아닌데 괜히 죄송해요. 엄마께 명사 특강을 들었다고 자랑하고 싶었는데 그게 안 되니까 좀 아쉽고 그래요.
바라는 대로 인생이 기대를 다 충족시켜주면 그것 역시 재미가 없지 않겠어. 이번 기회를 통해 유명하다고 다 괜찮은 건 아니라는 경험을 얻었으니 그거라도 얻었다고 생각해보는 건 어떠니? 그러면 기분이 조금 나아지지 않을까?
엄마 말씀이 맞아요. 이제는 유명하다고 해서 신뢰를 주거나 기대를 먼저 하지 않도록 노력해야겠어요.
그래, 역시 하나를 말하면 둘을 깨우치는구나. 우리 딸은 이리 영특하니까 언젠간 젊은 학생들을 위해 좋은 강의를 하는 명사가 될 수도 있을 거야. 그날을 생각하면서 하는 일에 더욱 열중해주었으면 좋겠구나.
하하, 정말 그랬으면 좋겠네요. 그때는 실망하지 않게 준비 잘하고 강의에 들어가야겠어요.
그래, 바로 그거야. 오늘 여러모로 실망이 컸겠지만 오늘 얻은 경험을 생각하면서 안 좋은 감정은 다 잊어버리렴. 밥 잘 챙겨 먹고, 알았지?
네, 엄마. 바쁘실 텐데 대화 나눠줘서 고마워요. 이따 집에서 만나요!"
4019,일반대화,"이번에도 엄마가 나에 대해 지적을 한 뒤에 내 친구를 어김없이 칭찬하시더라.
이번에는 뭐에 대해서 칭찬하셨는데? 어머님도 참 한결같으시다. 자기 또 상처받았겠어.
둘째 임신했다고. 애국한다면서 한참 칭찬하시는 거야.
자기는 결혼도 안 했는데 친구는 결혼해서 벌써 둘째를 임신했다고 그러시는 거야? 아이고, 정말 언제까지 그러실는지.
나도 나지. 그러려니 하자 싶으면서도 뒤돌아 보면 상처를 받고 있으니.
당연히 상처를 받지. 평생 내게 칭찬 한 마디 해준 적 없는 엄마가 친구 칭찬은 입에 달고 사시니 말이야.
나만 이상한 거 아니지? 나는 이젠 엄마가 칭찬하는 모든 존재가 다 질투가 나. 내가 받지 못하는 걸 너무 쉽게 받는다는 생각이 들어.
왜 아니겠어. 누구라도 그럴 거야, 자기가 이상한 게 아니야. 어머님께서는 그렇게 칭찬하는 친구를 둔 딸이 대단하다는 걸 미처 알지 못하셔서 그런 걸 거야.
칭찬에 박하신 분이 아닌데 왜 당신이 낳은 친딸에게는 그렇게 박하신지. 내가 따지면 본인은 또 아니래.
어쩌면 자기의 친구를 칭찬하면서 자기를 칭찬한다고 생각하시는 건 아닐까 싶어. 평소에 자기랑 어머님이랑 사이가 안 좋은 것도 아니잖아. 그냥 입으로 직접 칭찬하시는 걸 민망해하시는 건 아닐까?
그런가? 그렇게 생각할 수도 있나? 자기 말 들으니까 조금 그런 것 같기도 해.
친딸이 못마땅하면 그 딸의 친구를 그렇게 좋게 볼 수 없지 않을까? 지금 생각해보면 어머님도 어머님 나름대로 자기를 사랑하고 아끼시는 것 같아. 그렇게 생각하고 상처 받는 마음을 좀 다스리면 어떨까?
자기 정말 천재다. 그런 발상의 전환을 할 줄은 또 몰랐다.
자기는 누가 생각해도 장하고 잘난 딸이야. 어머님께서도 충분히 알고 계실 테니까 자기 말마따나 그러려니 하고 그냥 어머님의 행동을 모른 척 넘겨. 사람을 바꾸는 게 힘드니까 내 마음을 바꿔야 하지 않겠어?
그래, 그래야겠다. 자기 좋은 말 고마워. 나 정말 이제 마음이 괜찮아."
4020,일반대화,"언니, 부모님 결혼기념일 선물 너무 부담 갖지 말고 정해도 돼.
오, 이 자신감은 뭐야. 벌써 좋은 거라도 골라 놨나 보네.
나 지난 달 보너스가 꽤 짭짤하게 나와서 용돈 두둑하게 챙겨 드렸거든. 하하 언니 몫까지 내가 냈다고 쳐줄 테니 고마워하도록 해.
오 정말이야? 계속 연장근무하면서 고생하더니 보너스 잘 나왔나 보네. 애쓴 보람이 있겠다. 축하해.
고마워. 마침 이렇게 돈 들어갈 일 있을 때 보너스가 나와서 너무 다행인 거 있지? 생활비 어떻게 쪼개서 넣을까 고민 없이 쿨하게 드릴 수 있어서 너무 좋다.
그러게. 이렇게 목돈 들어갈 일 생기면 부담되는데 마침 타이밍이 좋아서 마음이 편하겠다. 나였어도 정말 홀가분할 거야.
일할 때는 피곤해서 힘들었는데 통장에 찍힌 보너스 액수 보니까 그동안의 피곤이 싹 풀리더라. 역시 이 맛에 연장근무하는 거지 싶더라니까.
네 마음 나도 알지. 보너스는 정말 최고의 동기부여가 되잖아. 그 잠깐 동안은 뭘 시켜도 웃으면서 즐겁게 일할 수 있는 느낌이지.
맞아. 그런 보너스 받아서 부모님 용돈 멋있게 딱 드리니까 기분이 더 좋네.
하하 네가 기분 좋아하니까 나도 덩달아서 너처럼 보너스 받은 느낌 들면서 신나는걸?
내가 용돈 두둑하게 드렸으니 언니도 부담 덜었잖아. 그러니 나랑 같이 충분히 즐겨도 되지.
에이 그래도 어떻게 너한테 묻혀가겠어. 나도 미리 준비한 게 있으니까 그걸 드려야지. 부모님이 이번 결혼기념일 화려하다고 기뻐하시겠는걸?
그러게 말이야. 다들 즐겁게 결혼기념일 보낼 수 있겠다.
맞아. 주말에 예쁘게 차려입고 만나서 맛있는 거 먹으며 축하해 드리자.
알겠어. 언니도 신경 쓰고 와야 해? 케이크는 내가 챙겨갈게. 주말에 봐."
4021,일반대화,"자기, 나 오늘 산책 나갔다가 정말 큰일날 뻔했지 뭐야.
혼자 나갔던 거야? 아휴, 무슨 일이 있었던 건데?
응, 혼자 나갔는데 한적한 길을 걷고 있었거든. 갑자기 목줄도 안 한 대형견이 멀리서 달려오는 거 있지!
뭐라고? 대형견인데 목줄을 안 하면 어쩌자는 거야. 안 다쳤어? 괜찮아?
다행히 견주가 빠르게 달려와서 목줄을 채웠어. 애가 반가워서 그러는 건지 공격하려고 그러는 건지 계속 짖으면서 내게 덤벼드는데 기절하는 줄 알았잖아.
당연히 그랬겠지. 요즘 목줄을 똑바로 안 해서 생기는 사고도 많잖아. 정말 큰일날 뻔했네. 얼마나 놀랐겠어!
놀란 것도 놀란 건데 화가 나는 거야. 그렇게 책임감도 없이 큰 개를 키우면 어쩌자는 거냐고.
그러게. 너무 놀라니까 화도 나는 거야. 자기 혹시라도 다쳤을 수도 있을 거라 생각하니까 내 앞이 깜깜해.
나는 그래도 성인이잖아. 어린아이가 대면했으면 어땠을지 상상도 하기 싫어. 도무지 조심성이 없어!
그렇게 광고를 하고 캠페인을 해서 조심하라고 해도 듣질 않는 견주가 잘못이야. 개가 무슨 잘못이겠어. 지금은 좀 괜찮니?
아직도 가슴이 너무 뛰어. 돌아오는 내내 가슴이 터질 것 같고 사지가 떨리더라고.
워낙 급작스러운 일을 당해서 당연히 그랬을 거야. 일단은 아무 생각도 하지 말고 뜨거운 물에 푹 담갔다가 나오는 게 어떨까. 많이 놀랐으면 근육도 경직되었을 테니까.
그렇게 할까. 그러고 보니 몸이 욱신대는 것 같기도 해.
응, 순간적으로 놀라면 몸의 모든 곳이 아프기 마련이야. 많이 놀라고 화도 났겠지만 지금은 회복에만 충실하자. 정말 너무 고생했어, 안 다치길 너무 다행이다. 푹 쉬어.
응, 그렇게 할게. 신경 써줘서 고마워.
신경은 무슨. 좀 잤다가 일어나면 다시 연락하자, 알았지?
알았어. 고마워. 이따 연락할게."
