topic,conversation
갑질 하소연,"어휴... 진짜 ○○○ 씨 너무 힘드시겠다.
네... 부장님이 어제부터 계속 저한테만 화풀이하시는 것 같아요.
왜 그러시는 건데요?
저도 잘 모르겠어요. 그냥 제 모든 게 다 마음에 안 드시는 것 같아요.
너무 스트레스받지 마세요. 부장님 원래 좀 감정 기복 심하시잖아요.
그래도 이건 좀 심한 것 같아요.
혹시 다른 동료분들은 뭐라고 안 하세요?
다들 안쓰러워하면서도 괜히 휘말릴까 봐...
저희한테라도 힘든 거 있으면 다 얘기하세요.
들어주셔서 감사합니다... 진짜 너무 힘드네요.
저희도 가만히 있으면 안 될 것 같은데...
일단 ○○○ 씨 마음부터 추스르는 게 먼저예요."
갑질 하소연,"아 진짜 짜증나. 팀장 그 인간 또 시작이야.
또 뭐라 그래? 진짜 질린다.
오늘 아침부터 사람 기분 잡치게 하네.
무슨 말 했길래 그래?
별것도 아닌 걸로 트집 잡고 난리야.
진짜 너무 스트레스 받아.
혹시 녹음 같은 거 해 뒀어?
아니 없어. 생각도 못 했네.
다음부터라도 꼭 해 둬. 증거가 있어야 해.
하... 진짜 회사 다니기 싫다."
갑질 하소연,"야 ○○아 너 괜찮아? 아까 부장님한테 엄청 혼났다며.
어휴... 말도 마. 진짜 너무 심해.
무슨 일 있었는데?
내가 실수 좀 하긴 했는데 그렇게까지...
진짜 해도 너무하시다. 사람 기분 완전 망치네.
혹시 다른 사람들한테도 그래?
응 몇몇 사람들한테는 똑같이 해.
이거 완전 갑질 아니냐?
맞아. 근데 뭐 어쩌겠어. 힘없는 우리만 당하지.
너무 힘들어하지 마. 우리라도 옆에서 위로해 줄게.
고맙다..."
갑질 하소연,"어휴... ○○○ 씨 오늘 힘들어 보이시네요. 무슨 일 있으세요?
네... 과장님이 계속 저한테만 뭐라고 하셔서요.
또요? 진짜 너무하시네.
제가 뭘 그렇게 잘못했는지 모르겠어요.
혹시 다른 동료들한테도 그러세요?
아니요 저한테만 유독 심하게 하시는 것 같아요.
너무 속상해하지 마세요. 저희가 옆에 있잖아요.
얘기 들어주셔서 감사합니다..."
갑질 하소연,"○○○ 대리님 괜찮으세요? 아까 팀장님 목소리가 너무 크던데요.
네... 뭐... 그냥 좀 그랬어요.
무슨 일 있었는데요?
제가 보고서를 좀 늦게 제출했더니...
아무리 그래도 그렇게까지 화내시는 건 좀...
맞아요. 저도 듣기 불편했어요.
혹시 많이 힘드세요?
네... 솔직히 좀 지치네요.
너무 힘들어하지 마세요. 저희가 있잖아요."
갑질 하소연,"야 너 아까 표정 왜 그렇게 안 좋아? 무슨 일 있었어?
이사님이 또...
또 뭐라 하셨어? 진짜 인간적으로 너무하다.
오늘 회의 때 사람들 앞에서 완전 망신을 주시더라고.
진짜 너무 심하시네.
혹시 다른 사람들한테도 그래?
응. 몇몇 사람들은 똑같이 당해.
이거 완전 갑질인데...
맞아... 근데 우리가 뭘 할 수 있겠어.
너무 힘들어하지 마. 우리가 옆에 있잖아."
갑질 하소연,"○○ 씨 오늘 기분 안 좋아 보이네. 무슨 일 있었어?
네... 부장님이 자꾸 터치하셔서 너무 힘들어요.
또 뭐 때문에 그러셔?
제가 하는 일마다 사사건건 간섭하시고...
진짜 너무 스트레스 받겠다.
혹시 다른 사람들한테도 그래?
아니요 저한테만 유독 그러시는 것 같아요.
너무 힘들어하지 마세요. 저희가 응원하고 있어요.
고맙습니다..."
갑질 하소연,"○○○ 주임님 괜찮으세요? 아까 팀장님한테 엄청 혼나셨다면서요.
네... 제가 좀 실수를 해서...
아무리 그래도 그렇게까지...
맞아요. 저도 너무 놀랐어요.
혹시 많이 힘드세요?
네... 솔직히 좀 속상하네요.
너무 자책하지 마세요."
갑질 하소연,"아... 진짜 이 회사 다니는 거 너무 지친다.
또 팀장님 때문에 그래?
응. 오늘도 별것도 아닌 걸로 엄청 짜증 내시네.
진짜 너무 힘드시겠다.
저한테만 유독 심하게 그러시는 것 같아.
혹시 다른 동료들은 뭐라고 안 해?
다들 그냥 안쓰러워하는 정도?
너무 힘들어하지 마. 우리라도 옆에서 힘이 되어줄게.
고마워... 너희들밖에 없다 정말.
힘내. 어떻게든 잘 해결될 거야."
갑질 하소연,"야... 너 오늘 얼굴 완전 흙빛인데 무슨 일 있었어?
부장님이 또...
또 뭐라 하셨어? 진짜 인간적으로 너무하다.
오늘 아침부터 계속 갈구시네.
진짜 듣는 내가 다 스트레스받네.
혹시 다른 사람한테도 그러셔?
응. 몇몇 사람들은 똑같이 당해.
이거 완전 직장 내 괴롭힘 아니냐?
맞아... 근데 신고해도 소용없을 것 같고.
너무 힘들어하지 마. 우리끼리라도 위로해 주자.
고맙다..."
갑질 하소연,"어휴... ○○○ 씨 오늘 힘들어 보이시네요. 무슨 일 있으세요?
네... 과장님이 계속 저한테만 압박을 주셔서요.
또요? 진짜 너무하시네.
제가 뭘 그렇게 잘못했는지 모르겠어요.
혹시 다른 동료들한테도 그러세요?
아니요 저한테만 유독 그러시는 것 같아요.
너무 힘들어하지 마세요. 저희가 응원하고 있어요.
얘기 들어주셔서 감사합니다..."
갑질 하소연,"○○○ 대리님 괜찮으세요? 아까 팀장님 목소리가 너무 크던데요.
네... 뭐... 그냥 좀 피곤하네요.
무슨 일 있었는데요?
제가 업무 보고를 좀 버벅거렸더니...
아무리 그래도 그렇게까지...
맞아요. 저도 듣기 민망했어요.
혹시 많이 힘드세요?
네... 솔직히 좀 기운이 없네요.
너무 힘들어하지 마세요. 저희가 있잖아요."
갑질 하소연,"야 너 아까 표정 왜 그렇게 안 좋아? 무슨 일 있었어?
이사님이 또...
또 뭐라 하셨어? 진짜 해도 해도 너무하다.
오늘 점심시간에도 불러서 잔소리하시더라고.
진짜 밥맛 떨어지겠다.
혹시 다른 사람들한테도 그래?
응. 몇몇 사람들은 똑같이 힘들어해.
이거 완전 갑질인데...
맞아... 하...
너무 힘들어하지 마. 우리끼리라도 푸념하자."
갑질 하소연,"○○ 씨 오늘 기분 안 좋아 보이네. 무슨 일 있었어?
네... 부장님이 자꾸 쓸데없는 걸 시키셔서 너무 짜증 나요.
또 뭐 때문에 그러셔?
정말 중요하지도 않은 일인데 자꾸 저한테만 시키시네요.
진짜 스트레스 엄청나겠다.
혹시 다른 사람들한테도 그래?
아니요 저한테만 유독 그러시는 것 같아요.
너무 힘들어하지 마세요.
고맙습니다..."
갑질 하소연,"○○○ 주임님 괜찮으세요? 아까 팀장님한테 엄청 혼나셨다면서요.
네... 제가 서류 작업을 좀 잘못해서...
아무리 그래도 그렇게까지...
맞아요. 저도 너무 놀랐어요.
혹시 많이 힘드세요?
네... 솔직히 좀 자괴감 드네요.
힘내세요. 저희가 응원 할게요."
갑질 하소연,"아... 진짜 오늘따라 더 힘든 것 같아.
또 상사 때문에 그래?
응. 오늘 완전 감정 쓰레기통 된 기분이야.
진짜 너무 힘드시겠다.
저한테만 왜 이렇게 유독 모질게 구시는지 모르겠어.
혹시 다른 동료들은 뭐라고 안 해?
다들 그냥 안쓰러워하는 눈치야.
너무 힘들어하지 마. 우리가 옆에서 위로해 줄게.
고마워..."
갑질 하소연,"야... 너 아까 회의 끝나고 표정 안 좋던데 무슨 일 있었어?
차장님이 또...
또 뭐라 하셨어? 진짜 해도 너무하시네.
오늘 회의 내용 정리하라고 엄청 압박하시네.
진짜 숨 막히겠다.
혹시 다른 사람들한테도 그래?
응. 몇몇 사람들은 똑같이 힘들어해.
이거 완전 갑질인데...
맞아... 하... 그냥 버텨야지 뭐.
너무 힘들어하지 마. 우리끼리라도 얘기하면서 풀자."
갑질 하소연,"○○ 씨 오늘 기분 안 좋아 보이네. 무슨 일 있었어?
네... 부장님이 자꾸 불필요한 보고서를 시키셔서 너무 짜증 나요.
또 뭐 때문에 그러셔?
시간 낭비인 것 같은데 계속 시키시네요.
진짜 스트레스 장난 아니겠다.
혹시 다른 사람들한테도 그래?
아니요 저한테만 유독 그러시는 것 같아요.
너무 마음쓰지 마세요.
고맙습니다..."
신입 시절 회상,"와 벌써 우리가 햇병아리 벗어난 지도 꽤 됐네.
그러게. 시간 참 쏜살같아. 마치 어제 일 같은데.
난 그때 정말이지 아무것도 몰라서 허둥지둥댔었지.
나도. 복사 용지 넣는 법 몰라 윗분께 꾸지람 들었던 기억이 생생해.
나는 전화 응대가 제일 난관이었어. 무슨 말을 해야 할지 늘 떨렸지.
맞아 맞아. 엉뚱한 곳 연결해서 곤란했던 적 한두 번 아니었지.
그때 돌이켜보면 참 미숙했어 우리 모두.
그럼에도 그때는 패기와 열정으로 가득했던 시절이지 않았나 싶어.
맞아. 지금은 세상의 풍파를 너무 많이 겪었어...
가끔 그 시절 떠올리면 웃음도 나고 왠지 뭉클하기도 해."
신입 시절 회상,"우리 처음 OT 갔을 때 분위기 엄청 서먹서먹했잖아.
맞아. 서로 눈치만 보고 제대로 대화도 못 나눴지.
나는 그때 발표 차례에 다리가 후들거렸던 기억이 선명해.
나는 단체 사진 촬영 때 시선 둘 곳을 몰라 어색하게 웃었지.
정말이지 신참 시절은 모든 게 낯설고 어려웠어.
그럼에도 그때 동기들끼리 똘똘 뭉쳐 서로에게 힘이 되었잖아.
맞아. 고될 때 서로 다독이고 격려하며 버텼지.
그때 그 동기들과는 아직도 꾸준히 연락하며 지내?
응. 가끔 만나 그 시절 이야기 나누면 배꼽 빠지게 웃겨.
그때를 생각하면 지금 우리가 이렇게 성장한 것도 신기해."
신입 시절 회상,"나 새내기 때 첫 회식 자리에서 술 엄청나게 마셨던 거 기억나?
어렴풋이. 완전히 정신 놓고 다음 날 숙취로 고생했었지.
나는 그때 실수로 직속 상사에게 반말했던 흑역사가 아직도 떠올라 괴로워.
나는 서류 잘못 결재받아 감사팀에 불려 갔었잖아.
진짜 신입 시절은 예측불허의 사건들 투성이였어.
그럼에도 그때 윗분들이 잘 이끌어주셔서 버틸 수 있었지.
맞아. 좋은 멘토들을 만난 건 정말이지 행운이었어.
요즘 우리 밑에 들어온 새 직원들 보면 옛날 생각 많이 들지 않아?
응. 보면 짠하기도 하고 진심으로 응원해주고 싶고.
우리도 이제 좋은 본보기가 되어주자."
신입 시절 회상,"우리 수습 때 연수받던 거 기억나? 강의 진짜 지루했었는데.
맞아. 쏟아지는 졸음을 참느라 눈꺼풀이 천근만근이었지.
나는 그때 옆자리 동기와 몰래 딴짓하다가 강사 눈에 띄어 망신당했잖아.
나는 발표 너무 형편없어서 사람들 앞에서 얼굴 붉혔던 기억이 나.
정말이지 새내기 시절은 좌충우돌의 연속이었어.
그럼에도 그때 배우고 익힌 지식들이 지금 생각하면 큰 자산이 되었어.
맞아. 그때 탄탄하게 기초를 다져놔야 지금 업무가 수월하지.
우리 후배들 교육할 때 좀 더 세심하게 챙겨줘야겠다.
맞아. 우리처럼 우왕좌왕하지 않도록 제대로 가르쳐줘야지.
그때 사진 보면 우리 참 풋풋했어."
신입 시절 회상,"나 인턴 때 회사 건물 구조가 너무 복잡해서 길 잃었던 거 알아?
어 기억나. 완전 심각한 길치였잖아 너.
나는 휴게실 위치를 몰라 윗사람에게 엉뚱한 질문했었지.
나는 커피조차 제대로 못 타서 동기들에게 맛없다고 핀잔 듣고.
정말이지 사회 초년생 시절은 매 순간이 난관이었어.
그럼에도 그때 실수들을 통해 값진 경험을 얻었잖아.
맞아. 넘어지고 깨지면서 성장하는 거지 뭐.
우리 후배들 실수해도 너무 엄하게 질책하진 말자.
맞아. 우리도 다 그런 시절 겪었으니까.
그때 생각하면 지금은 정말 많이 능숙해졌어."
신입 시절 회상,"우리 신입 때 첫 월급 받고 얼마나 좋아했었지?
맞아. 비록 얼마 안 됐지만 그땐 세상 전부를 가진 기분이었어.
나는 부모님께 용돈 드리고 얼마나 뿌듯했는지 몰라.
나는 동기들이랑 맛있는 거 사 먹으면서 자축했었지.
진짜 그때는 작은 것 하나에도 감동하고 기뻐했었어.
지금은 월급날이 그냥 스쳐 지나가는 하루가 됐지만.
맞아. 그때의 순수한 기쁨은 이제 느끼기 힘든 것 같아.
우리 후배들 첫 월급 받으면 같이 축하해 주자.
좋아. 그때 우리 기분 떠올리면서.
그때 생각하면 참 설렜었지."
신입 시절 회상,"나 신입 때 회식 자리에서 춤 시켜서 얼마나 당황했었는지 몰라?
어 기억나. 완전 로봇처럼 뻣뻣하게 췄었지.
나는 노래방 가서 음치인 거 들통나서 얼마나 창피했는지 몰라.
나는 윗사람 농담에 제대로 못 웃어서 분위기 싸하게 만들고.
진짜 신입 때는 병아리 라니까.
그래도 그때 어른들 틈에서 살아남으려고 애썼잖아.
맞아. 사회생활의 쓴맛 단맛 다 봤지.
우리 후배들 회식 자리에서 너무 강요하지 말자.
맞아. 편안하게 어울릴 수 있도록 배려해야지.
그때 생각하면 우리 참 어색했어."
신입 시절 회상,"우리 신입 때 보고서 작성하는 법 몰라서 얼마나 답답했었지?
맞아. 서식도 제대로 못 맞추고 횡설수설 쓰고.
나는 그때 보고서 오타 때문에 팀장님께 엄청 혼났었지.
나는 참고 자료 찾는 법을 몰라서 엉뚱한 자료만 뒤지고.
진짜 신입 때는 모든 업무가 숙제 같았어.
그래도 그때 보고서 작성 요령 제대로 배워둬서 지금은 편하잖아.
맞아. 그때 꼼꼼하게 배워두길 정말 잘했어.
우리 후배들 보고서 작성 어려워하면 적극적으로 도와주자.
좋아. 우리 경험 바탕으로 쉽게 설명해주자.
그때 생각하면 우리 참 서툴렀어."
신입 시절 회상,"나 신입 때 클라이언트 앞에서 실수해서 얼마나 얼굴 붉혔었는지 몰라?
어 기억나. 중요한 정보 빠뜨려서 난리 났었지.
나는 프레젠테이션하다가 말문 막혀서 식은땀 흘리고.
나는 회의 시간에 엉뚱한 질문해서 분위기 이상하게 만들고.
진짜 신입 때는 흑역사야.
그래도 그때의 경험 덕분에 지금은 긴장 덜 하고 잘하잖아.
맞아. 그때 담력 훈련 제대로 했지 뭐.
우리 후배들 클라이언트 응대 어려워하면 옆에서 많이 도와주자.
좋아. 실제 경험 위주로 조언해주자.
그때 생각하면 우리 참 용감했어."
신입 시절 회상,"우리 신입 때 사수한테 얼마나 많이 물어봤었지?
맞아. 귀찮게 할까 봐 눈치 보면서도 계속 질문하고.
나는 그때 사수한테 똑같은 거 계속 물어봐서 엄청 혼났었지.
나는 사수 퇴근 안 하면 나도 퇴근 못 하는 줄 알고 늦게까지 남아있고.
진짜 신입 때는 모든 게 조심스러웠어.
그래도 그때 사수가 친절하게 잘 알려줘서 금방 적응했잖아.
맞아. 좋은 사수 만난 건 정말 복이었어.
우리 후배들 질문하면 귀찮아하지 말고 친절하게 답변해주자.
좋아. 우리도 좋은 사수 되어주자.
그때 생각하면 우리 참 간절했어."
회식에서 있었던 일,"야 어제 회식 진짜 재밌었지?
응 완전 꿀잼. 덕분에 스트레스 확 풀렸어.
특히 부장님 춤추시는 거 봤어? 진짜 빵 터졌잖아.
맞아 맞아. 완전 반전 매력이셨어.
나는 옆 테이블 팀이랑 술 게임하다가 완전 뻗었잖아.
어휴 너 진짜... 내가 겨우 데리고 나왔다니까.
미안... 너무 신났었나 봐.
그래도 다 같이 웃고 즐거웠으면 된 거지 뭐.
오늘 다들 괜찮으려나? 숙취 때문에 고생하는 사람 많을 텐데.
그러게. 나도 속이 좀 안 좋긴 해."
회식에서 있었던 일,"어제 회식 때 ○○○ 씨 완전 인기 많던데?
응? 내가 뭐 특별한 거 했어?
아니 노래도 잘 부르고 분위기도 엄청 잘 띄우고.
아 그냥 좀 신났었어. 다들 즐거워하니까 나도 좋고.
팀장님도 엄청 좋아하시던데?
응 덕분에 칭찬도 받고 기분 좋았어.
나는 어제 옆에 앉은 선배랑 이야기 많이 해서 좋았어.
평소에 업무 얘기만 하다가 사적인 얘기 나누니까 더 가까워진 느낌?
맞아. 회식의 순기능이지.
다음 회식도 기대된다."
회식에서 있었던 일,"어제 회식 음식 진짜 맛있었지? 특히 그 곱창전골 최고.
인정. 술안주로 완전 딱이었어.
나는 육회도 너무 맛있어서 계속 먹었잖아.
나도. 평소에 잘 못 먹는 비싼 음식 실컷 먹어서 좋았어.
술 종류도 다양해서 좋았고.
맞아. 덕분에 여러 가지 술 맛봤네.
근데 마지막에 너무 과음한 것 같아. 오늘 좀 힘드네.
나도. 괜히 섞어 마셨어.
다음 회식 때는 적당히 마셔야지. 다짐만 몇 번째인지...
그래도 맛있는 거 먹고 즐거웠으면 된 거지 뭐."
회식에서 있었던 일,"어제 회식 때 게임하다가 벌칙 당한 사람 누구더라?
○○ 씨랑 △△ 씨 완전 웃겼잖아.
맞아. 얼굴에 낙서하고 춤추고 난리도 아니었지.
나는 옆에서 구경하면서 엄청 웃었어.
덕분에 분위기가 더 화기애애해졌잖아.
맞아. 다 같이 웃으니까 좋더라.
오늘 아침에 다들 멀쩡한 척하느라 고생 좀 하겠네.
그러게. 어제 너무 불태웠어.
다음 회식 때 또 어떤 게임 할지 벌써 기대된다.
나는 제발 평범한 게임 했으면 좋겠어."
회식에서 있었던 일,"어제 회식 때 막차 놓친 사람 꽤 많았던 것 같던데?
응 나도 택시 잡느라 엄청 고생했어.
나는 아예 근처에서 자고 출근했어.
그게 제일 현명한 선택이었을 수도.
대리운전 부르려고 했는데 너무 안 잡히더라.
나도. 결국 새벽 돼서야 집에 들어갔어.
오늘 지각하는 사람 꽤 있겠는데?
그러게. 팀장님께 미리 말씀드려야 하나.
다음 회식 때는 대중교통 끊기기 전에 헤어지는 걸로 하자.
제발 그러자..."
