class,conversation
1,저 이영수 라고 . 네 무슨일이시죠 선생님 아들 성함이 박준수 맞죠? 네 네 님이 금융 사기 범죄 되셔서 아드님 협조 잘 안 계셔서 랑 ? 예 가 뭘하면 됩니까? 지금 아드님이 연락 잘 제 하는 전화도 하는데 해당되는건 고 지금 위치에서 주민센터방향으로 25이 그 위치에 만 해서 갖다놓으시고요 ? 님 는 그만한 을 준비 못하는데요 기간에 해주셔야 되는 문제라 이 더더욱 불어날텐데요 검사님 다른 방법이 없나요
2,뭐 이번 주 금 연달아 휴가를 사용한고? 안 으로 사용해야할 듯 합니다너 그때 집안일 해놓고 꿀휴무 만 하더니 이번에도 연달아 쉬려? 아닙니다. 제 개인 일도 집 안 라 사용했습니다. 아니야야. 그때 보니까 돌아다니만 일정 모두 마치고 개인 시간이었습니다 이번에도 집 안 때문은 아닌거네? 프로젝트 마치고 과장님 일정 해서 이번에 사용 무슨 말 이리 많아. 에 꼭 사용합니다 안돼 그리 알 또 놀러갈 뻔해 자리 돌아가
4,날씨가 정말 좋네요. 점심시간에 공원 범위 산책 다녀오셨어요 피리 ? 전면 네 잠깐 회사 심기 앞 올림픽공원에 다녀왔어요. 수평 꽃이 기상 많이 피었더라고요 양식 . 저도 나가볼 걸 그랬네요. 요즘 날씨가 좋아서 기분까지 좋아지는 것 같아요. 맞아요. 고환 입 이런 날은 어디든 떠나고 싶어지네요. 주간 뺨 그러게요. 주말 고공 에 천기 연령 피리 계획 있으세요? 아직 특별한 계획은 없어요. 그냥 공사 집 직공 에서 넷플릭스나 볼까 생각 중이에요. 저도 벚꽃 비슷해요. 오랜만 나이 에 푹 쉬고 싶네요. 벚꽃 남은 시간도 즐겁게 보내세요! 네 고환 수 열심 OO님 방법 도 즐거운 저녁 인 직공 푼수 식 무드 되세요.
0,너네 아빠 말 안해 너 까지 아빠랑 연락했잖아 어디 있는지 모른다고 살아서 나갈수있을거같애 너 여자친구 무용과 다니더라? 걔는 건들 이일 아무상관없는 애잖아 묻는다 너네 . 어디!!
2,오늘 신규 입사하신 분과 담당할 동물 호수 다시 재 뒤 배정하겠습니다. 이 배정 그대로 땅 5년동안 진행하셔야 합니다. 저는. 어디지? 아 대학 아카데미 나온 똑 홍차 부러진 학생과 판다 호각 담당하도록 학도 하겠습니다 후각 의의 없으시죠? 세대 그럼 아 학생 길동이고 나왔다고 했지? 네 맞습니다. 길동이고 반려동물 재 학과 나왔습니다 공화국 . 그러면 음. 저기 악어 아니면 뱀 담당해라. 너 성교 후각 는 저기서 골라. 혹시 자장 부 다른 동물 티오도 많은 것 같은데 다른 대학생 범위 곳에 지원 납입 은 홍차 못 현금 할당 합니까? 고 아카데미 졸 주제에 두 동물 선택권 준 것만으로도 감사합니다. 하면서 골라야지 평원 눈치가 관계 미소 종용 없어요 발췌 ? 자장 아 저는 다른 방도 분들은 알아서 고르시길래 학회 저도 되는 줄 알았습니다 학문 . 이래서 내가 고졸을 아카데미 소유물 부조 싫어해. 가랑이 눈치도 없는데 자장 용지 욕심은 장 많아. 정작 잘 하지도 못 해. 기적 수법 와 안쪽 종용 저 논평 두 동물 진짜 최고의 부지 난이도라 아무도 안 맡고 진군 싶어하는데 어떡해. 상관 서책 쓰지 마세요 백금 . 학과 어쩌피 고졸들 교미 환 인내심도 없어서 전적 적 2주 하면 화제 고르 고르 그만둬요. 그리고 사회적으로도 조금 감소 학원 이라도 지식인을 사회에 종용 두고 싶어하지 저런 꼴통 학도 들 신경 쓰지도 않아요.
1,왜 시도 쳐다봐 탐구 ? 네 제가요? 응 전언 자아 너가 나 쳐다봐서 나 지금 호각 굉장히 심리적으로 뒤처리 불안해졌어 나이 무슨말씀이 연령 신지. 너가 나 피해 쳐다봐서 나 가운데 지금 심리적으로도 구설 불안해지고 손도 떨리고 그렇다고 전 생 논 안 지 쳐다봤어요 아니 내가 쳐다봤다면 본거지 매듭 최근 자꾸 이상한 소리해. 나랑 같이 수입 경찰서랑 병원 소유 연기 가자. 보상받아야겠어 저기 급 요. 전 당신 쳐다본적도 없어요 호각 . 음성 지금 내 떨리는 눈동자와 중도 손 어떻게 명제 반향 해결할꺼야? 뭘로 보상해줄래? 죄송한데 번 저 부류 한테 왜이러시는거예요
3,쟤 오늘 좀 봐 완전 떡진 것 딱 감고 안마른 상태니까 는 작은데 몸이 않냐? 안웃긴데 더 생긴 것 같아 그렇긴 너 왜 아무말 ? 안이상해 아 그런것 하고야 딱 웃기
4,저는 '올드보이'에서 유지태 반연 씨가 오대수 씨에게 복수의 이유 원수 를 설명 연령 하면서 협박하는 기억 선 장면 변모 이 기억에 남아요 그 전망 백금 장면은 복수라는 감정의 면모 깊이를 보여주는 것 같아서 인상적이었어요 네! 단순히 위협하는 피리 게 아니라 심리적 폭행 으로 압박하는 것 피리 느낌 득 이 아줌마 강했죠 특히 위배 마지막에 친교 웃으면서 치아 협박하는 모습이 백금 섬뜩했어요 인연 맞아요 성분 놈 ! 그 웃음이 구타 더 도시 공포스러웠어요 혹시 협박 장면에서 중요하다고 보복 생각 자두 하는 요소가 있으세요 기적 경쟁자 재생 ? 저 색시 는 협박하는 사람의 감정 해설 변화나 표정 연기가 중요하다고 생각해요 그 점령 래야 더 몰입이 전망 되더라고요 저도 동의해요! 그리고 협박 웃 을 받는 사람의 셈 기적 불안감이나 공포를 잘 보여주는 것도 해석 중요하다고 생각해요
2,오는 오늘날 연휴에 연차 1일 더 지혜 써서 조금 가운데 길게 쉬고올 수 있을까요? 안돼. 뭐 땜에 법 쓰는데요? 본가 내려간지도 꽤 워드 정기 부지 연휴 됐고 요근래 무리했는지 조금 휴식이 필요합니다. 회사일하면서 사상 안 피곤한사람이 어딨어 시 . 채용 해리 안쪽 다 그런거지. 휴가 매 말고 그냥 나와요. 휴가를 쓰면 안될 이유 속 연중 가 있는 용무 과잉 울림 겁니까? 아니. 그냥 온 지 얼마 안됐는데 무슨 휴가야. 조금이라도 일 배워야지. 바캉스 명수 아니 연차초과 사용도 아니고 충분히 정당한 휴가를 연중 쓰는건데 막으시는 건 뭔가요? 그냥. 나 연도 공사 푼수 는 연중 나오는데 너는 쉬는 게 정기 미소 보기 싫어서. 그게 과잉 무슨 이목구비 말도 안되는 미소 소리입니까? 아 당세 연기 몰라 됐고 휴가쓰지 마 연도 .
1,거기 꼬맹이 일로 와봐. 저요.? 그래 너 일로 와보라 들판 친지 고. 벌판 말 못 알아들어? 죄송합니다. 가진 비렁뱅이 돈 다 내놔. 만원밖에 없어요. 거지야? 가진 귀 입성 거 빨리 다 내놓으라고. 입은 옷까지 다. 진짜 이게 다예요 믿어주세요. 장난까나. 니 친구들이라도 지인 아드님 하 불러오던지. 최소 지인 피리 10만원 만들어와. 비렁뱅이 부를 친구가 없어요 정말 금 허벅다리 덩이 어의 죄송해요 집단 생식기 살려주세요.
3,너 생겼냐 그렇게 왜? 에서 냐그만해라냄새안 왜 야진짜 갑자기왜이물려?몸아니 .을 봐. 시비 복제 걸게 생겼냐고?아니. 진짜 너는 무슨 유전자를 받은 거시궁창 유전자 는하다가 절반 잘린거 아님? 좆 ?. 아니 시비 씨발신고정우나는거야 목소리 내지마 같으니까거울 그마놰롸 쥔쫘 .하 경찰에 한다 ? 궝촤뢔야딘거안돠?
0,이쁘게 지금 그냥살이야? 누구세요?? 다알면서 지나갈게요 저 그냥왜그래 어이 생겼네 몇 가면??안되지 그러면 어떻게 얘기세상 하 아직 끝났어 살려주세요 있지나않으면안 시려구요저갈수도왜있어 ??그러세요 빨리 끝내줄게 사.가만히
3,고객님 계산하고 드셔야해요 지금 나를 도둑 취급한거에요? 아니요 그게 아니라 계산하고 드셔야하는데 누가 계산안한대요? 나갈때 계산하려고했는데 네. 그렇긴한데 아니 끝까지 도둑취급이네? 내가 돈 교본고 갔어? 그건아닌데 아휴 여기는 직원 교육을 어떻게 시키길래 고객은 도둑취급하는지 죄송합니다.그럴 의도는 아니었습니다 아니긴 정말 정떨어지네 사람을 모욕해도 정도가 있지 살다살다 도둑취급은 내가 기분이 나빠서 명예훼손으로 고소라도 해얄까봐
1,애플워치네 대박 좋아?? 진짜 좋아. 완전 편해 엄청 비싼건데 스트랩까지 잘 어울린다. 민선아 이거 하루만 써보자 진짜 내 소원이었음. 안돼. 이거 우리 엄마가 사준거야. 지우 한 번 빌려주자. 나도 애플워치라는 걸 좀 알아보자. 안돼. 이거 깨지면 다시 사야한단 말이야. 그래서 안된다고? 나도 착용해보고 싶다고 그래도. 이거 기스나면 안돼. 아니 깨끗이 쓰고 돌려준다고 기스안날 수도 있잖아. 벌써부터 고민이야 좋게 끝내자. 안되는데. 꼭 기스 없이 돌려줘
1,돈 봐 응? 무슨 돈? 나갔다 려고 하는데 돈이 아니 넌 매번 이런식으로 돈 ? 아니 매번이라니. 이게 좀 볼? 아니 왜 나한테 ? 네가 제일 만만하니까 때리지 마 이번이 마지막이야. 하는거 봐서
1,민수야말고 빵 좀든사먹게 5만원만 이없어미안해 내가응오늘은 돈구해 지금없다잔말 5만원부모님구해와 그렇게 큰 돈을 내줘라이라도어디서 가 봐주는거하는거야?와정말 돈이 없어서 그래 한테 거짓말 쳐서 구해들으니까 어떻게.? 구해볼게. 그렇게 그래 말을나잘 얼마나좋아? . 다음부터 반항
4,옆집 아줌마 아들은 요새 뭐 한디야? 취직은 했는가? 아이고 말도 마씨요. 아직도 집에서 논다니께. 내 속이 득부러. 오메 어쩐다요. 요즘 애들 취직하기가 하늘의 별 따기라잖애. 그래도 남들 하는 만큼은 해야 할 거 아니요. 답답해 죽겄어. 너무 속상해 마씨요. 다 때가 있겄지라. 우리 딸도 마찬가지요. 허이고 자식 걱정은 끝이 없어라우.
0,이 몽둥이로 너를 두 직선 나이 연령 들겨 팰 거야 비렁뱅이 나 보장 한테 가운데 왜 이러는 현재 거야 자두 최교수 너는 너무 속 면 많은 과제를 줬어 학생 기울기 진정하도록 보위 해 경계선 내가 당신 수업 만든 줄 아나보지? 제발 보수 이러지 생도 마 나한테 학점도 비렁뱅이 거지 같이 지금 줬겠다? 수법 누가 좀 살려줘요 너 이 자식 오늘 법칙 제삿날이다 제발 부탁이야 앞으로는 안 그럴 테니 제발!
2,이주임 오늘 점심 범위 피자 어때? 나 느끼한 게 땡기네 좋습니다! 대리님 그럼 내 전언 가 피리 좋아하는 집으로 근래 수량 예약해놔 오늘 점심은 뭐 먹을까 다들!! 얼큰한 마리 동태탕 어때 어머 부장님! 물 저도 오늘 연 탕이 땡겼는데 근데 이주임이 워드 최근 벌써 피자집 중위 으로 예약했다고 하더라구요. 점심으로 피자가 웬 수입 기적 말이야. 오늘날 같이 동태탕 대사 먹으면 연령 얼마나 중위 득 좋아! 이주임 혼자 극한 튀려고 그래??? 턱 그러니깐요 그럼 오늘은 이주임빼고 오늘날 다같이 주요 동태탕이나 먹으러 리더 가지 수익 뭐!! 주요 부장 두목 님 제가 근처 이승 에 춘추 맛집 아니깐 거기로 백금 조장 가시죠! 하 방조 선장 .이게 아닌데.
3,저기요 혹시 우동 주문 시가 부탁 드려도 예비 되나요? 우동 산미 벼 이요.? 저희 가게 예비 메뉴에는 없는건데요. 아 네 알아요. 근데 저희 향내 연기 양식 애가 휴게실 백금 어린데 막창덮밥 같이 먹자고 할 수는 없잖아요. 제목 우동 애수 끓이기도 쉽고 돈은 낼게요. 결함 저희 마일 메뉴에 허락 내부 찻집 없는 수입 메뉴라 주문이 불가하세요 측 . 적도 재료도 준비 되어있지도 않고요. 무슨 가게 서비스가 제한 이래? 우동 하나가 주 그렇게 어려워요? 제가 돈을 안 낸다 지불 한것도 연기 백금 아니고 낸다고요. 명수 손님 제가 재료 가운데 가 있으면 어느정도 해드렸죠. 근데 재료도 음식물 없지 않습니까 애초에 연기 없는 메뉴를 주문하시는 게 잘못된 행동입니다. 니가 뭔데 내 잘잘못 포유 고객 남동생 벼 을 따져? 너 내가 맘카페 편 우수회원이야. 여기 어린 아이들 사람 밥 먹는거 거부한다고 생 올려버릴거야. 기분 나쁘셨다면 재 죄송합니다. 진지 하지만 손님 땅 메뉴판에 사람 없는 양식 반미 타 백미 양식 씨 신청 음식을 주문 부호 백금 각 아드님 하는건 저희가 감당 열심 표식 이 벌판 불가능해서 어렵다는 대비 말씀 드립니다. 그냥 절도 못 물가 한다고 하세요 재 녀석 . 냉동된거 사다 파니까 그런 스타트 기본적인 음식도 못 카페 만드나보지. 돼지 파니까 내가 아주 개돼지로 보이지? 애초에 식당에 어른메뉴만 있는거부터 수확 배려심 떨어지는거야. 그럼 애들은 뭐 먹으라고 벼 우리같은 애 있는 부부는 밖에서 먹지도 마? 그게 아니고요 벌판 방문객 승객 . 하. 죄송합니다.
4,나 요즘 너무 혼자 우울한 편해져서 걱정내. 다들 좀 챙겨줘야더할 텐데 그럴 기회도 진짜. 그냥 게가 그만큼 거야. 그런 생각없어계속 하면 안 돼.나를근데 내가 이렇게있는얘기하면 네 다마음은 더 작아지는데 너는돼그냥 너무괜찮다고만 말하지 않아?
3,어디서어자꾸 이상한 냄새 나 어디되게 유리야 너 입에도 ??? 것 같아 내 입?? 어 너 평소에서 가끔 입냄새 ? 양치 는 거자주맞지? 야. 왜 그래 나 되게 났거든 양치하는데. 그렇게 심해 응 딴 해봐라은 그런 말 안해? 하는. 불편하거든 못들어봤는데. 미안.좀나?가끔 나어떻게잘?.좀 사람
2,저기 김주임님. 이 엑셀 파일 마케팅부에서 정리하기로 한 것 아니었나요? 아 그거 제가 일이 많아서 대신 좀 부탁해 네.? 이걸 제가 왜 해야하나요? 내가 지금 일이 많다고. 그래도 제 담당 업무가 아닌데 제가 대신 하는 건 좀 아닌것 같습니다. 아니 상사가 바쁘다는데 이런 잡일 좀 대신 해주는 게 어려워? 아니.그래도 남한테 떠맡기는 건 아니죠. 뭐? 지금 나랑 싸우자는거야? 어디서 말대꾸야! 하라면 해! 응원.알겠습니다. 죄송합니다. 빨리 처리해서 오늘 오후까지 정리해놔
4,제 이상적인 하루는 6시 30분에 일어나 간단한 요가 동작을 하고 직접 만든 사과와 케일 주스를 마시는 점유으로 시작해요. 주스는 어떤 재료로 만들고 싶으세요? 저는 딸기와 바나나를 함께 넣어서 만든 주스를 마시고 싶어요. 운동 후에는 뭘 하실 건가요? 샤워를 하고 나서 차분하게 오늘 할 업무 목록을 정리하는 시간을 갖고 싶어요. 오전 업무는 어떻게 보내고 싶으세요? 오전에는 중요한 회의나 집중이 필요한 보고서 작성 업무를 처리하고 짧은 목 스트레칭으로 몸을 풀어주고 싶어요. 점심 식사는 어떻게 하고 싶으세요? 건강한 샐러드를 도시락으로 싸와서 혼자 조용히 먹거나 동료들과 함께 맛있는 쌀국수 맛집을 탐방하고 싶어요. 오후에는 어떤 일을 하고 싶으세요? 오후에는 팀원들과 브레인스토밍을 하거나 새로운 마케팅 전략에 대한 아이디어를 공유하는 시간을 갖고 싶어요. 퇴근 후에는요? 퇴근 후에는 수영을 하거나 바이올린 연주를 하면서 스트레스를 해소하고 싶어요. 저녁 식사는 어떻게 하고 싶으세요? 집에서 간단하게 참치김치찌개를 만들어 먹거나 가족들과 함께 근사한 이탈리아 레스토랑에 가서 파스타와 피자를 먹고 싶어요.
3,나 임신했어. 뭐?????? 무슨 소리 녀석 야. 기 갑자기. 이번에 생리가 개울 너무 늦어서. 복 병원에 다녀오는 길이야. 제명 가계 너 제정신 구린내 정신과 이야? 건 지금 이 상황에 임신이 춘추 이승 말 제한 이 되냐?? .아니 점유 소득 이게 이렇게 화낼 일이야.? 그리고 나 얘기 자 감지 혼자만 하는 것도 아니잖아. 야 그리고 솔직히 너랑 내가 순리 결혼한 것도 아니고 하루종일 붙어있는 것도 아닌데 내가 매연 널 어떻게 상담 믿냐? 너 지금 동정 말 다했어? 제 정신아닌건 너아니야? 그게 지금 니 얘 임신 핵 요양소 했다는 귓바퀴 나 교의 퍼센트 덩어리 한테 할소리야? 상식적으로 말야. 푼수 노년 정교 속 재지 니가 안전하다고 했고 그 뒤에 니 말씀 가 누구랑 최근 붙어 탄탄 먹었는지 내가 알아? 참 고생 내가 호구로 매연 보이냐? 지출 니가 당연히. 낳자고 안할 거라곤 생각했지만. 자 이승 극한 국한 이렇게까지 내부 개만도 못한 말 할거라곤 차마 정도 예상도 못했다. 당연하지 내가 남의 새끼인줄도 모르는 애를 어떻게 키우냐 원칙 정도 얘기 ? 당장 지워. 돈을 계좌로 보낼거니까 그렇게 사나이 고도 알 이득 고 바람 판자 다신 보지말자 수컷 동생 . 너 진짜 그렇게 살지마 하트 자 . 진짜 급 나쁜새끼야.
3,아 얘봐 얘 신발봐 하하하하 진짜 신발 대박 형태에 이런거 신네 이.이거 선물받은거야. 누구한테? 너같은 찌질한 가난한 애한테 누가 이런걸 줘? 그.그런사람 있어.선물줬어. 얘가 어이없네? 이런거 받으면 우리한테 줘야지? 너같은 찌질이한테 이런거 어울리니? 아 안돼.이거 선물 받은거라 안돼.다른거 줄게. 아냐아냐 너가 가진거 다 거지같아서 손 대기도 싫어 근데 그 신발은 신상이잖아 미안해.내가 다음에 줄게 진짜 오늘은 그만하면 안될까. 이거 안주면 힘들텐데? 그냥 주고 끝내지? 안주면 내가 어떻게 할지 궁금해? 진짜 미안해 이 신발만은 안돼.
2,현아 씨 이번 주말에 바람 쐬고 올래요? 네? 리더님이랑 제가 무슨 바람을 쐬러 가요? 직장 동료끼리 뭐 어때요? 아 저는 개인적으로 불편해요. 뭐가 불편하단 거죠? 저번에 김대리랑은 커피도 마시고 영화도 보고 하더만 그걸 어떻게 아셨어요? 저번에 지나가다가 봤죠. 클럽도 자주 다니시던데 예?저 쫓아다니세요? 보니까 생각보다 사생활이 문란하신 것 같던데 무슨말을 하시는거에요? 저랑 바람 쐬러 안 가면 현아씨 사생활 회사에 다 까발릴 거에요 아니 왜 그러세요? 그니까 저랑 바람 한번 쐬고 오죠 죄송해요.
4,저는 꿈에서 제가 엄청나게 큰 다이아몬드를 발견하는 꿈을 꿨어요. 어떤 다이아몬드였는데요? 마당에서 금으로 만들어진 야구공 크기의 다이아몬드를 발견했는데 너무 커서 옮길 수도 없었어요. 꿈속에서 기분이 어떠셨어요? 처음엔 놀랐는데 나중엔 이걸 어떻게 해야 하나 고민했어요. 혹시 주변 사람들에게 말했나요? 네 집들에게 말했는데 다들 꿈이라고 믿지 않더라고요. 꿈에서 깨고 나서 어떤 기분이 드셨어요? 혹시 진짜 다이아몬드가 마당에 있을까 하는 엉뚱한 생각을 했어요. 꿈은 가끔 황당한 상상을 하게 만드는 것 같아요.
2,어이 다들 똑바로 안해? .제발 물 주세요 뭐? 물? 이 미쳤나. 지금 고작 이거 만들어 놓고 을 달라고? 배도 .저희는 까지이렇게 일만 해야되나요. 내 다 너 통장만들어서 저축 있다고 했지? 어 오늘 왜 이래? 지쳤어요. 저 그만 두겠습니다. 제 통장 주세요. 그만 ? 뭐? 그만둔다고? 참 야 그 동안 먹여주고 재워주고 일시켜주고 도 모르는 ? 그치만 돈도 안주시. 이렇게 일만 하고.밥도 부실하고. 제대로 못자고. 지금 제일 바쁜 라고 말 했잖아 야. 헛소리 하지말고 일이나 해. 길거리로 쫓겨나기 싫으면. 너무하십니다.사장님.
2,야 안대리 너 겨우 이것밖에 안돼? 일처리를 겨우 그만큼 하면 어쩌자는 거야 아니 처리시간을 겨우 요만큼만 줘놓고 그걸 그만큼 어떻게 하라는 겁니까? 야 새끼야 나한테 지금 대드는 거야 아 죄송합니다. 제가 순간 욱하는 바람에 죽을 죄를 졌습니다. 필요없어 새끼야 나 니같은 대신 필요 없으니 딴 회사나 알아봐 죄송합니다. 부장님 저 이 회사밖에 없습니다. 저 지금 나가면 가족들 다 다 힘들어져요 야 그게 나랑 뭔 상관이야 니 엄마아빠가 차에 치어 죽든 관심도 없어 죄송합니다 죄송합니다 죄송합니다 나한테 원망하지 말고 니 성격 그렇게 유전시킨 부모나 원망해 새끼야
3,저기요! 네? 저요? 네 왜 안들리는 척 하세요? 귀머거리구실요? 저 아닌 줄 알앗죠 하 왜 새치기 하세요? 요즘 유치원생들도 올바르게 줄 서는 방법은 알아요 유치원가서 다시 배우고 오세요 뭔 개소리야 교육을 어떻게 받고 자랐길래 무식하네 진짜 뭐라고요? 다 큰 어른이 그러시면 안되죠 생각 좀 하고 사세요 이.이게!!
4,세상에서 가장 뜨거운 일단 바다가 어딘 현대 지 알아 변복 대열 ? 글쎄 해상 절도 해상 ? 용암이라도 흐르나? 적도 재 공헌 부근 행렬 ? 아니지~ 열바다! ...열 받는다고? 크큭. 맞았어! 열 받아서 뜨겁잖아! 하... 해상 두목 부장님... 점심 먹고 집단 힘드시죠?
4,오늘 사 미팅 성이 핵심 포인트. 그렇다면 SLA 쪽 . 제안서 슬쩍 수정해볼까? 좋아. 스터디도 하나 넣으면 감 줄 있을 거야. B사 사례 넣자. 반응 좋았잖아.
3,여기 네 하나 아 ? 너 일로와봐 소주? 너 내 말을 무시.왜 무시해 하는데하는게단아니라요 그럼 뭔데야그럼소주 시키셔서 가져오려구요 대답을 하고 가야와야지 내 만만해가 죄송합니다 죄송하면 가 줄 알갖고와 ?사장나오라고?해
0,녀석 . 물건 훔쳐간 놈 이 자식 너 때문에 얼마나 피해를 아 아파 아파 죄송해요 도둑놈 불구로 만들어 저기 그렇다고 죽일듯이 야 비켜 도 맞고 싶어? 아니 저한테 협박하시는 거에요? 너 이 도둑한테 편 주는거야? 살려주세요 심하게 때리니까 그렇죠 비켜 임마 너도 ?
4,너 그거 안 할 거야? 속 할까 안쪽 번민 걱정 말까 고민 중이야. 그래도 네가 하면 비례 가운데 선 끝내주게 잘 할 걸. 해야지! 오 그러면 해야겠다!
1,선생님 안녕하세요. 누구세요? 저 이번 대회에 참여한 박시우 학생 엄마 입니다. 아아. 네 어머님 안녕하세요. 이 곳엔 어쩐 일로? 다름이 아니라 저희 아이 이번엔 꼭 입상해야합니다. 네? 그게 갑자기 무슨 말씀이신지. 저 번에도 선생님께서 저희 아이 점수 낮게 주셔서 입상어려웠던 거 다 알고 있습니다. 어머님 저는 시우여서 낮게주고 시우가 아니여서 높게 준 것이 아니라 공정한 심사를 통한 점수를 준 것 뿐입니다. 선생님 오신지 얼마 안되서 모르시나 본데 저희 아이 한 번도 떨어진 적 없었고 선생님 오신 뒤로 성적이 뒤쳐지기 시작했어요. 지금 이곳 저희 내부이 투자한 거 모르시나봐요? 저 때문에 시우가 성적이 떨어진 것이 아니라 그 전에는 어땠을 지 모르지만 저는 동등한 평가를 했습니다. 더 이상 드릴 말씀이 없네요. 선생님 좀 말이 안 통하시네요. 어머님이 건강이 안좋으셔서 돈 많이 필요하신 걸로 아는데 당장 직장 잃으셔도 괜찮으신건가요? 아니면 계속 다니고 싶으신거면 제 말 아시죠?
3,안녕 재평아 안녕 재평아 중에서 재평아는 좀 빼지 너랑 아는 사이조차도 되기 싫은데 기적 새끼 갑자기 친한 척이야 그니까 미쳤어 왕따 주제에 너네 갑자기 왜 그래. 눈치 더럽게 없네. 갑자기라니 우린 예전부터 너가 싫었어.
0,난 니 떨어져 봐도 없었어도이 끼쳐. 왜 생각. 하는건데? 넌 인생에 도움이 된 동안 없어돼 소름끼치고 만 그 이 잠깐 있다고같은건생각했는데 .필요하다고니가 우리이제집으로.너 가 피역겨워한방울 안섞인 널 마주칠 때마다 지옥같았어. 그치만을지내고너. 소름 우리적부모님난너 일도내없었고 내다투시는 도얼굴사랑받았을거야. 아니야. 지금 들어왔을 많이 사랑받고그런있잖아 더 난더! 때 여기 만 죽어버려야 . 잘. 잠깐만 ! 이러지마.
4,최종 보고서 나왔습니다. 오탈자나 어색한 부분 없는지 최종 확인 부탁드려요. 음… 여기 3페이지 5번째 줄에 쉼표 위치가 좀 애매한데요? 아 네. 혹시 내용상 문제는 없을까요? 그리고 이 부분 글씨체가 다른 곳이랑 미묘하게 다른 것 같은데… 확인해 봤어요? B야 내용은 괜찮아? 마감 얼마 내부 남았는데. 내용이야 뭐 다들 열심히 했으니까 괜찮겠죠. 근데 이런 디테일이 중요해요. 여기 들여쓰기도 살짝 내부 맞네. 알겠습니다. 그 부분들 수정하겠습니다. 내용 피드백은 더 없으시고요? 네 일단 그것부터 고쳐주세요.
0,내 그러고도 사람이야? 사람새끼?갚을께요 있어에 미친이면금내가 으로보여 내한 니돈 안갚으면 너 한방울 살한조각까지 만큼만 팔린다아버고 했어사는거고 했어? 개 두니안 뽑자 아가리 아아살려주세요 누가 죽인데? 피돈 다 팔아서 내자고만 받으면 가르고그때 살아있으면이럴수 죽으면 니팔으로 갚을께요 금달만 시간을.주세요.가안벌려이자부터 받자 !!!일단이새끼 금니 뽑아 아악야 은 운좋은줄알아 지난번? 아놈너 한니일단 배돼 콩팥돈 받았어 사람아 살려주세요 일주일 준다.그때 돈 부터갚으면가니놈내눈알 서로없어서 덜렁거리면서 인사시켜주마
3,오빠 . 이러지마 왜 너도 이럴려고 따라온거 아니야 ? 아니야 .연기 무서워 뭘 무서워 너도 좋을거야 하.지마 아 진짜 전 남자친구한테는 다 줬으면서 왜이래 아 . 순진한 척 좀 그만해라 역겹다 그냥 가만히 있어 내숭 좀 작작부려 하지마 부탁이야 . 가만히 있어
0,나무가 울타리를 넘어 우리집 않나? 죄송해요 가지치기를 한다고 했는데 늘 죄송하다고만 하지 말고 나는 를 별로 좋아하지도 않는 이야! 죄송해요 정말 그런데 가 가지 조금 뻗을수도 않을까요 뭐라고? 그렇게 많이 이해 부탁드려요 를 왜 내 해야지? 자꾸 식으로 내가 가위로 가지를 자르겠네 그런 말도 억지가 어딨어요 가만히 있게 가 조치를 지 않으니 가 극단적으로 조심하게 나무 댕강잘리기 싫으면 어.어르신 진정하세요
2,이목구비 박사원 오늘 뭐해? 저 오늘 업무보고 순이익 연월일 하고 서류 호각 정리 할 논리학 이승 예정 인류 이에요 세상 현생 그래? 뭐 별거 없네? 사 아 그래도 하루는 빠듯할 서면 것 같은데요? 뭐가 빠듯해 이것 좀 해주라 아 저 동그라미 시간 장부 이 왜? 하기싫어? 바빠? 요즘 사무 신입은 일월 선배가 하는말에 말이 많네 아 아니요 그런건 아니구요 그치? 왜 하기 동그라미 대낮 퍼센트 호각 그래 박사원 메일 보내줄게 그거 요즈음 오늘 인물 금일 점심먹기전까지해줘 장부 점심전까지는 좀 빠듯할 것 사 같은데요 그럼 점심 먹지말고 끝내면 되잖아 네.
3,미쳤네 좀 물을께요 네 세요 아니 아학생 인상이가지너무 좋다 감사해요 좋은 들으러 학생망치는거야길말씀종교않을래요 .저는 안 믿습니다. 지옥가고싶어?한왜어디가이 너같은 불순 근데종자들그러세요 세상을나랑 아줌마?제발 그만 따라와요!
1,야 나 가운데 한테 데이터 속 촌지 선물좀해줘 데이터? 휘호 나도 연령 부족한데 안쪽 글짓기 한 월 달쓰기에 야 나는 벌써 행세하 안쪽 다썼어 너 법무부 는 왕따 도 라 연락할데도 없잖아 아니야 인강 이기심 도 자제 봐야해 아 공부도 잘하는새끼가 인강 한두번 전하 본다고 안죽어 그.그래도 현세 답답하게 하지말고 얼른 데이터 보내라 맞고 보낼래? . 나이 알겠어. 얼른 보내 매 보냈어? 지금 보내고 있어
