class,conversation
4,"이번 달 과제는 조금 어려웠던 것 같아요.
그러게요, 쉽지 않네요.
그래도 함께 노력하면 좋은 결과를 얻을 수 있을 거예요.
네, 저도 그렇게 생각합니다.
혹시 어려운 부분 있으면 서로 도와가면서 해봐요.
좋아요, 저도 도울 수 있는 부분은 돕겠습니다.
함께 힘을 합쳐서 좋은 성과를 내도록 노력해 봐요.
네, 최선을 다하겠습니다."
1,"어머님! 지금 뭐하시는 거에요?
아가? 너 다짜고짜 그게 무슨 말이니?
어머님이 저희 엄마한테 돈 내놓으라고 하셨다면서요!
너네 엄마는 그걸 고 새 너한테 얘기했다니? 참나
아니 어머님 진짜 너무 하신 거 아니에요?
야 너무하긴 내가 뭐가 너무하니? 내가 못 받을 돈 내놓으라고 한 것도 아니고
무슨 말씀이세요 그게 ?
너 같은거 내가 우리 아들만나게 해줬고 너 우리집에서 먹고 자고 다 하잖아! 그거 받은 건데 어?
아니.어머님.그건 말이 안되잖아요.얼른 저희 어머님한테 받은 돈 돌려주세요.
못 줘! 아니 안 줘! 내가 왜? 니가 줄거니 그 돈?"
4,"그 게시글에 대해 이야기 좀 할 수 있을까? 사실과 다른 부분이 있어서.
 응, 무슨 내용인데?
 그 내용 때문에 오해가 생겨서, 혹시 수정해 줄 수 있을까?
 어떤 부분이 오해를 불러일으켰는지 자세히 말해줄 수 있어?
 학교에 소문이 좀 안 좋게 나서, 걱정돼.
 음, 그럴 의도는 없었는데.
 혹시 수정해 줄 수 있다면 정말 고마울 것 같아.
 알았어. 다시 한번 확인해보고 수정할게.
 정말 고마워! 이 일은 우리 둘만 아는 걸로 하자.
 응, 걱정 마."
4,"저기, 잠깐만 시간 괜찮으세요?
저요? 누구시죠?
아, 저는 이 근처에 사는 사람인데요.
무슨 일이시죠?
다름이 아니라, 제가 지금 차비가 조금 부족해서 그러는데, 혹시 조금만 빌려주실 수 있을까요?
아, 저도 현금이 별로 없는데요.
아, 그러세요? 혹시 카드라도 괜찮을까요?
아, 카드 결제는 안 될 것 같은데요.
아, 그렇군요. 죄송합니다.
아니에요."
2,"씨 왜 부장님한테 자꾸 꼬리쳐요?
 네? 오해하시는 것 같아요. 그런 적 없어요
 뭘 오해야. 맨날 눈웃음 치고 살랑살랑 꼬리치드만.
 그런 적 없습니다
 그럼 내가 지금 없는 말 지어낸다는 거에요?
 아뇨 그게 아니라.
 부장님 눈에 들어서 어떻게든 승진하고 싶나본데 꿈도 꾸지마요.
 정말 그런 적 없습니다.
 씨 자꾸 그런식으로 꼬박꼬박 말대꾸하고 그러면 씨 발로 나가게 만들어줄거야 알겠어?
 네 죄송합니다."
4,"야, 이쪽으로 와 봐. 재밌는 이야기 해줄게.
응? 무슨 이야기인데?
내가 유튜브에서 봤는데, 엄청 신기한 실험이 있대.
정말? 뭔데?
3초 만에 잠들게 하는 방법이래.
정말 신기하다.
한번 해볼래?
좋아!
자, 시작한다!
와, 정말 신기하다!
어때? 정말 잠이 와?
응, 정말 신기하네."
4,"남자1: 하...
남자2: 왜 그러세요? 무슨 일 있으세요?
남자1: 아니, 그냥 좀 답답해서요.
남자2: 무슨 고민 있으시면 저한테 말씀해보세요.
남자1: 음... 사실은...
남자2: 편하게 말씀하세요. 들어드릴게요.
남자1: 제가 좀 실수를 한 것 같아요.
남자2: 어떤 실수인데요?
남자1: 자세히 말씀드리기는 좀 그렇지만...
남자2: 괜찮아요. 비밀은 지켜드릴게요."
0,"이사장님 저한테 그러시면 안돼죠
내가 한번만 더 미안하자
어떻게 저한테 그러실 수 있습니까!
조용히 가자.계속 징징거리면 니 식구들 위험해져
하.
다 니가 자초한 일이다
애초에 내가 깡패 새끼를 믿는게 아니였는데
뭐?이 새끼가 상황 파악 못하고 기어오르네
 .
니 가족들도 곱게는 못 보내주겠다.하늘에서 잘 지켜봐라
죄송합니다.제발 가족들은 건들아지 말아주세요"
1,"선생님 이번에 저희 병원에 새로운 의료기계 하나 사려고 하는데 보태주실 수 있나요?
네? 제가요?
제가 매일 선생님 약국으로 환자들 보내드리잖아요. 보답을 해주셔야죠.
이번 달에 건물주가 월세도 올려서 조금 빠듯해서요. 작년에 리모델링 도와드렸잖아요.
어쩔 수 없죠 그럼 옆에 다른 약국 생겼던데 선생님과의 인연은 여기까지 인가 봅니다. 아쉽네요
원장님 작년에 리모델링으로 2000만원 보내드렸는데 더 요구하시면 저희 약국 문 닫아야돼요.
이번에는 1000만원만 보태주세요. 그럼 약 처방 조금 더 많이 해볼게요. 안된다고 하시면 바로 약 성분 바꿔 처방합니다.
아닙니다 원장님
부탁할 때 바로 네 하면 서로 감정 안 상하고 좋은데 왜 그렇게 토를 달아
네"
3,"얘들아 오늘은 내가 1루 수비할게
그래 돌아가면서 해보자
아 열받아. 운동도 못하는게!
지수야 어제 우리학교대숲에 올라온 내용 봤어?
응 그거 철수 욕이잖아
야 넌 빠져! 못하는게!!!!
으 음. 나 오늘은 배가 너무 아파서 수업 참여가 힘들 것 같네.
쟤는 왜저래 갑자기?
지수야 오늘 철수 학교 안왔지?
그러게 걱정되네"
4,"할머니께서 매일 아침 도시락을 싸 주시는구나!
응, 할머니께서 매일 해주셔.
할머니께서 정말 정성이시네!
응, 할머니께서 나를 정말 아껴주셔.
할머니께 정말 감사해야겠다.
응, 나도 알아. 할머니 정말 사랑해.
엄마 생각도 많이 나지?
응, 엄마도 보고 싶어.
엄마도 널 항상 생각하고 계실 거야. 힘내!"
4,"이거 교환 될까요? 영수증은 여기 있어요.
교환이요? 혹시 불편한 점이 있으셨나요?
네? 알고 보니 집에 이미 똑같은 게 있더라고요.
아, 그러셨군요.
네? 혹시 다른 제품으로 교환도 가능할까요?
물론입니다. 어떤 제품을 찾으시는지 여쭤봐도 될까요?
아, 감사합니다.
저희 제품에 관심 가져주셔서 감사합니다.
덕분에 좋은 제품으로 교환할 수 있겠네요.
최선을 다해 도와드리겠습니다."
0,"많이 어려워?
제가 그 물건을 다음달까지 어떻게.
안 어렵게 도와줄까?
네? 그게 무슨.
이게 누구실까? 
앗. 우리 아들
그래 하나뿐인 석박사 수석 아드님 
왜 이러십니까. 
어때 좀 쉽게 구할 거 같아?
제발.시간을 좀 주세요."
2,"김대리 오늘 뭐하는 날이지?
오늘 리포트 작성하는 날입니다
근데 왜 보고 안하지?
아직 시간이 남아있어서.준비중입니다.
리프트를 하루종일하나? 하루종일하고싶으몀 야근도 오늘 하고 가도록
아 아닙니다.지금 제출하겠습니다
금방은 준비중이라며? 거짓말 친건가?
아.그게 아니라.
필요없고 야근까지 하고 가도록"
4,"어이 나 당구 치러가게 2만원만
내가 지금 가진 돈이 없는데.
혹시 너 용돈 받은 거 있어?
나 지금 돈 없어.
혹시 카드라도 있어?
이거 생일선물로 받은 지갑인데.
선물이면 아껴야지. 혹시 카드에 돈 좀 있어?
나 정말 돈 없는데.
아쉽다. 그럼 다음에 같이 가자.
그래. 다음에 꼭 같이 가."
4,"너 아빠가 늦지 말라고 했어, 안 했어?
대학 과제 하느라 10분 늦었어. 나도 이제 대학생인데 통금 시간이 너무 이르다고 생각해.
그래? 아빠가 걱정하시는 거겠지.
내 말은 통금 시간을 조금만 늦춰달라는 거야. 친구들이랑 어울릴 시간도 부족하고.
아빠도 네가 늦게까지 과제하는 걸 이해하실 거야.
아빠도 대학교 다닐 때 늦게 들어갔다며.
그래? 아빠도 젊었을 때는 그랬겠지.
나도 잘못한 건 알지만, 내 사정도 좀 이해해 줬으면 좋겠어.
아빠랑 얘기 잘 해 봐. 분명 좋은 결과가 있을 거야.
응, 고마워."
4,"나 오늘 남자친구랑 100일인데, 혹시 축하 선물 사는 데 보태줄 수 있어?
글쎄, 지금 당장은 좀 어려운데.
친구가 남자친구랑 100일이라는데, 축하도 안 해주겠다는 거야?
정말 축하해. 근데 요즘 나도 돈이 너무 부족해.
그럼 혹시 가진 돈이 얼마나 있는데?
용돈 받은 거에서 조금 남았어.
엄마한테 더 달라고 하면 되잖아. 친구 축하하는 데 이 정도도 못 보태주겠다는 거야?
그래, 그럼 조금만 보태줄게. 나머지는 나도 정말 필요한 데가 있어서.
정말 고마워. 그럼 그걸로 맛있는 거라도 사 먹어야겠다.
응."
4,"저기요, 무슨 일이세요?
네? 무슨 일 있으세요?
혹시 제가 실수라도 했나요?
아, 죄송합니다.
괜찮으시다면, 제가 뭘 잘못했는지 알려주실 수 있을까요?
아니에요 괜찮아요.
정말 죄송합니다. 혹시 불편하게 했다면 사과드릴게요.
신경쓰지마세요.
다음에 더 주의할게요."
0,"나에 대해 어떻게 그런 말을 할 수 있지
 사실인데 뭘
 장난해? 없는데서 있지도 않은일을 카톡으로 뒷담화가 맞아?
 아니면 말고
 나도 똑같이 고통느끼게 해주지.아주 입을 찢어버릴테다.
 협박하냐
 너도 입으로 고통줬으니 당해봐라
 너 고소할거야
 손모가 멀쩡한지 보자
 캡쳐했다"
3,"야 너는 그렇게 생겨서 어떻게 얼굴 들고 다니냐?
 그니까. 나 같으면 쪽팔려서 자살했다.
 걍 자살하는게 어때?
 너희한테 피해준 거 없잖아. 그냥 신경 좀 꺼줘.
 피해준게 없다니 니 얼굴을 볼 때마다 구역질이 나와서 피해받고 있는데.
 그리고 너 냄새 뒤지게 나는 거 알지? 제발 좀 씻고 다녀라.
 맞아. 니 별명이 인간 쓰레기통인거 알고는 있냐?
 그래 알았어. 제발 좀 가주라.
 친구 없어서 불쌍해서 말 걸어줬더니 이딴 식으로 나오네
 그러니까 친구가 없지. 불쌍해라."
3,"야 돼지 좀 비켜봐 너 몸 좀 생각해라 
너가 여기 서 있으면 지나갈 수가 없잖아
여기 지나 갈 공간 있는데.
지금 말대꾸 하냐? 비키라면 비켜 그리고 너 냄새나 좀 씻고다녀라
나 냄새나 .?
어 돼지 썩은내가 진동해
말이 너무 심하잖아 .
그럼 살 좀 빼던가"
0,"우리 헤어지자.
헤어지자고? 지금 장난해?
진심이야.
나 너랑 헤어지면 죽어버릴거야.
그게 무슨말이야.왜 그러는거야.
왜 그러냐니. 너가 나 배신한 거 잖아.
일단 진정해.
아니? 나 죽어버리고 너 때문이라고 유서도 쓸거야.
야.
너희 가족들 이름도 쓸거야. 두고봐.
알았어. 내가 미안해. 안 그럴게."
4,"안녕.
네? 안녕하세요.
인사 안 받아줄 뻔 했네.
아, 죄송해요.
오늘 스타일이 예쁘네.
아, 감사합니다.
오늘 시간 괜찮으세요?
아, 네."
4,"저기요, 학생.
네, 왜 그러세요?
혹시 길 좀 물어봐도 될까요?
네, 말씀하세요.
제가 길을 잃어서 그러는데, 혹시 이 근처에 편의점이 어디 있는지 아세요?
아, 저기 바로 앞에 있어요.
정말요? 감사합니다.
천만에요.
혹시 더 궁금한 거 있으세요?
아니요, 괜찮습니다."
1,"사장님!! 일주일전에 제가 여기서 사간 쫄면을 먹고 배탈이 난거 같아요
네? 그럴리가요 저희는 모든 음식을 청결하게 만들고 있어.
아 됐고 여기 음식 먹고 배탈나 며칠동안 고생하고 일도 못나갔어요!!
아니 저희는 절대 그런일이 없다니까요!!
자꾸 이런식으로 하시면 인터넷에 글 올릴거예요!! 제가 아주많이 유명한 인플루언서거든요?
하. 정말 죄송합니다 저희가 더 신경을 썻어야 하는데 .
죄송하다면 다예요? 제가 겪은 고통 병원비 아파서 일 못나간거는 어떻게 보상 하실건가요??
아니.네? 그럼 저희보고 어떻게 하라는.
치료비랑 위자료를 주셔야겠어요!! 병원비랑 제가 받은 정신적피해 일 못나간거해서 500만원 주셔야 할거 같아요
아니 뭐라구요???? 무슨 500만원이 뉘집 개 이름도 아니고.
이보세요!! 사장님 제가 얼마나 바쁜사람인줄 아세요? 제 시간은 다이아몬드예요!!
아니 병원비라면 저희가 어떻게 책임 지겠는데. 하루벌어 하루먹고 사는데.500만원은 무리예요.
뭐 어쩔수 없죠!! 제 에 올려야 겠네요 분식 음식먹고 배탈나서 죽을뻔 했는데 사장이 나몰라라 한다구요 병원 처방전도 다 끊어 놨어요 좋게 대화로 하려 했는데 안되겠네!!"
4,"저기요, 잠깐만요!
누구세요? 왜 그러세요?
잠깐 이야기 좀 나눌 수 있을까요?
무슨 일로 그러시는 건데요?
혹시 길을 잃으셨거나 도움이 필요하신가 해서요.
아, 그런 건 아니에요. 그냥 잠깐 여쭤볼 게 있어서요.
무슨 일인데요?
혹시 이 근처에 좋은 식당 아시는 분 계신가 해서요.
아, 저도 잘 모르겠네요."
1,"할머니 돈좀 빌려주세요
왜 ?
담배 사게요
이것들이 미첬나?
할머니 돈 많잖아
이리들와 혼좀나야겠다
할머니가 뭔데 
경찰서 가자
거기 주머니에 돈 보이네
이건 안돼"
0,"혹시 얼굴이 녹는 느낌이 뭔지 아니?
죄송합니다.
염산으로 너의 얼굴을 다 녹여버릴거야.
잘못했습니다.
그리고 앞으로 더 이상 그 얼굴 못 들고 다니게 해줄게.
살려주세요.
평생 땅만 보다가 죽게 되겠지.
하라는 데로 다 할게요.
거울에 비친 네 모습을 네 스스로도 혐오하게 될거야.
살려주세요."
1,"친한척 하면서따라와
.네.
지금 가지고 있는거 다 내나봐
지금요?.
그럼 지금이지 내일이냐???
가진게 이거 뿐이에요.
거짓말 하지말고 다시한번 기회줄께 꺼내봐
진짜 없어요.
하.이게진짜!!!
아아아아아. 알겠어요."
4,"어, 양 선생님.
네, 교장 선생님.
양 선생님 계약 기간이 5월까지죠?
네, 맞습니다.
양 선생님께서 열정적으로 근무하시는 모습에 감동받았습니다. 혹시 정교사 자리에 관심 있으신가요?
정교사 말씀이신가요?
네, 양 선생님께서 원하신다면 긍정적으로 검토해 볼 의향이 있습니다.
정말 감사합니다.
양 선생님의 능력이라면 충분히 가능성이 있다고 생각합니다.
생각할 시간을 좀 주시면 감사하겠습니다.
네, 충분히 생각해보시고 좋은 결정 내리시길 바랍니다."
4,"혹시 제가 불편하게 했나요?
아니요, 그런 건 아니에요.
혹시 제가 무례하게 행동했나요?
아니에요, 오해하지 마세요.
다음 주까지 이 프로젝트를 마무리해야 해요.
다음 주까지요?
그럼, 혹시 다른 아이디어가 있으신가요?
아이디어는 있지만, 시간이 부족할 것 같아요.
혹시 도와드릴 일이라도 있을까요?
괜찮아요, 감사합니다."
1,"야 마트가서 먹을것 좀 사와.
돈은요?
아 담에 줄게. 일단 사와 새끼야.
저 지금 돈이 없어요.
너 진짜 죽을래? 어디 빌어서라도 돈 벌어서 사와 새끼야. 죽기싫으면. 빨리 안 나가?
알겠어요.
확 진짜. 짜증나게. 빨리 사와
네
담배도 사와.
네"
3,"이거봐봐 우리반 길동이 지 올린건데 뭐냐 이거 
 완전 표정 왜저래 지가 이쁜줄 아나봐 생긴건 완전 개같이 생겨가지고 
그러니까 말이야 전에 보니까 머리도 잘 안 감는 듯 완전 더러움 
우리 길동 방에 초대해서 좀 놀려줄까?
완전 잼있겠다 초대해봐봐 
길동아 안녕? 같이 놀자고 초대했어 
아.누군가 했네 안녕? 반가워 톡방에 초대해 줘서 고마워
 고맙대 고마우면 그랜절 박는거 사진 찍어서 올려 
.? 응 무슨말이야 그게?
야야 이거 너 사진 맞지?
. 응 맞아 이거 어디서 난거야?
어디긴 니 지 
사진 개웃겨 넌 이걸 이쁘다고 생각하고 올린걸꺼 아니야
.내사진 내가 올리는게 뭐가 잘못된거야?
 니가 니 얼굴을 좀 봐봐 너네집에는 거울없니?
아 진짜 개콘보다 더웃기네 이러니까 개콘이 망했지 
나 그만 나갈게 기분이 나쁘다 
아니 저게 어딜 나가 야야 다시 초대해 절대 못나가게해 
알았어 완전 잼있어 
진짜 멍청한 애들 놀리는게 젤 잼있는거 같아
초대 그만 해줘 나 나갈게
응 100번 1000번이고 초대해줄테니까 어디 한번 나가봐 
알았어 안나갈테니까 근데 놀리지말아줘."
4,"저기요, 혹시 이야기 소리가 조금 큰가요?
네?
이야기 소리가 조금 큰지 여쭤봤어요.
아, 죄송합니다. 카페에서 이야기하는 게 불편하셨다면 죄송해요.
제가 공부를 하고 있어서요.
아, 몰랐어요.
공부하는 분이 계신 줄 모르고 이야기해서 죄송합니다.
아니에요. 신경 써주셔서 감사합니다.
다음부터는 조심할게요.
감사합니다."
4,"엄마, 저 이번 시험 망쳤어요.
괜찮아, 다음 시험 잘 보면 돼.
엄마는 내가 잘 할 거라고 생각했어요?
당연하지, 넌 항상 잘 해낼 수 있어.
정말 고마워요, 엄마.
힘내, 엄마가 항상 응원할게.
사랑해요, 엄마.
나도 사랑해, 우리 딸."
3,"야 핫스팟 좀 켜 봐
나 데이터 없는데.
지금 그럼 카톡 어떻게 보내고 있는데
아.
지금 게임 해야되는데 데이터 없다고
.
야 씹냐?
아니 그게아니라.나도 지금 50메가도 안남아서
그건 니 사정이고 키라고 좀
."
4,"우리 잠시 시간을 갖자.
갑자기 왜 그래?
서로에게 집중할 시간이 필요한 것 같아.
내가 뭘 잘못했어?
잘못한 건 없어. 그냥 잠시 생각할 시간이 필요해.
정말이야?
응, 시간을 갖고 다시 이야기하자.
그래, 알았어.
고마워."
1,"어이 김꼬봉 돈 좀 있냐?
아니 얼마전에 책사고 돈이 없는데
너 주머니 뒤져서 나오면 진짜 뒤지게 맞는다
음.사실.
그래 김꼬봉이 돈 좀 있나보구나
만원.
그럼 만대만 맞고 나한테 만원 줄래??
아니 그냥 빌려줄께.
빌려? 너 불쌍한 친구한테 기부 좀 해 임마
나도 꼭 필요한거라."
4,"여보, 왜 그래요? 무슨 일 있어요?
아, 당신 얼굴 보니까 옛날 생각나서 그래.
무슨 일 있었어요? 이야기해봐요.
당신 처음 만났을 때, 얼마나 설렜는지 기억나요?
그럼요. 아직도 생생해요.
근데 지금은 왜 이렇게 됐을까요?
서로 이해하려고 노력하면 다시 좋아질 수 있을 거예요.
우리 아이 생각해서라도 다시 잘 해봐요.
그래요. 당신 말이 맞아요. 다시 노력해봐요.
무슨 생각하는 거에요?
좋았던 시절 생각하고 있었어요."
4,"오늘까지 하기로 한 일은 어떻게 됐나?
아직 마무리 짓지 못했습니다. 죄송합니다.
무슨 문제가 있었나?
내일까지는 꼭 완료하도록 하겠습니다.
알겠네. 늦어도 내일까지는 꼭 부탁하네.
알겠습니다.
혹시 내가 도울 일이라도 있나?
바로 마무리 짓도록 하겠습니다.
알겠네. 그럼 진행 상황을 계속 확인하도록 하지.
알겠습니다."
4,"이 대리? 오늘 회식 있는 거 알지?
네, 부장님.
혹시 오늘 회식 때 사장님 옆에서 필요한 거 챙겨줄 수 있을까?
부장님, 요즘 세상에 그런 건 좀 그렇지 않나요?
아, 그냥 믿을 만한 이 대리에게 부탁하는 거니까.
곤란합니다, 부장님! 자꾸 이렇게 부탁하시면 부담스럽습니다.
저기 말이지, 곧 인사도 있고 하니 내가 힘 좀 써볼 테니 이번만 부탁할게.
부장님, 저번에도 그래서 싫었지만 억지로 했는데, 이제부터는 이러지 마세요.
그동안 쌓은 경력이 아깝지 않은가? 내가 그렇게 못할 부탁 한 건 아니잖아?
네, 알겠습니다."
4,"이번에 성적 장학금 받아야 되지 않아?
네. 맞습니다.
그럼 내가 말하는 사람 도와주고 와.
예.??? 그건 좀.
그럼 어쩔 수 없지. 이번에 등록금 못 내면 퇴학인 거 알지? 유감이야.
제발 한 번만 기회를 주세요. 어머니가 많이 아프세요. 다른 방법 없나요.?
안 돼. 이게 유일한 방법이야.
제가 도와드려야 하는 사람이 누구죠.?
관악구 사는 길동이, 10월 8일 16시 관악병원 옆."
4,"고객님 안녕하세요. 이번에 가입하신 상품 관련해서 안내 전화 드렸습니다.
네, 무슨 내용인가요?
고객님께서 가입하신 상품에 추가 기능을 안내해 드리려고 합니다.
추가 기능이 꼭 필요한가요?
필수적인 건 아니지만, 추가하시면 더욱 편리하게 사용하실 수 있습니다.
아, 그렇군요. 어떤 기능들이 있나요?
각 기능에 대한 자세한 설명은 이렇습니다.
자세한 설명을 듣고 결정하겠습니다."
4,"오늘 건강검진 하는 날인거 다들 아시죠?
아, 내 키가 얼마나 컸을지 궁금하다.
기대되냐? 하긴 너 키 크는 거 보면 신기하긴 해.
너 자꾸 칭찬할래?
이게 칭찬인가? 나는 사실만 말했는데.
너 자꾸 칭찬하면 쌤한테 자랑한다.
쌤한테 자랑하면 내가 칭찬해 준다고 칭찬하냐?
너 진짜 재밌다."
2,"이번 주말에 김군뭐하나?
아 네 지인 결혼식이 있습니다.
아그래? 
왜 그러십니까 교수님
아 우리 딸이 고등학생인거알지?
네
수행평가로 무슨 실험을 해야한다는데 과외때문에 주말밖에 시간이 안된다는데
아.네.
자네가 좀 나와서 도와줬음 좋겠는데 그 결혼식 꼭 가야하는가? 아침부터 리포트 쓰고 실험하면 좀 빠듯할것같은데
정말 친한 지인인데.
그럼 더 이해해주겠지 그럼 주말에 보세"
4,"어제까지 완료하기로 했던 일은 잘 진행되고 있나요?
어제 급한 일이 있어서 조금 늦어졌습니다.
그래도 오늘까지는 마무리할 수 있겠죠?
네, 오늘까지 꼭 끝내서 전달하도록 하겠습니다.
혹시 필요한 도움 있으면 언제든지 말씀하세요.
정말 감사합니다. 최선을 다하겠습니다.
그럼 오늘 저녁까지 완료된 결과물을 볼 수 있는 거죠?
네, 약속드립니다.
좋습니다. 기대하겠습니다.
열심히 하겠습니다."
4,"여기 분위기가 좋은 것 같아요. 다음에 또 오고 싶네요.
저기요, 혹시 사진 찍어드릴까요?
아, 괜찮아요. 그냥 혼자 구경하는 건데요.
아, 그러시구나. 죄송합니다.
아니에요. 신경 써주셔서 감사합니다.
혹시 필요한 거 있으시면 말씀해주세요.
네, 감사합니다.
다음에 또 오세요.
네, 또 올게요."
4,"이번 주 주말에 혹시 시간 괜찮으세요?
왜 그러세요?
사무실 화분 정리를 좀 도와주셨으면 해서요.
아, 다른 분께 부탁드리는 건 어떠세요?
왜죠?
그날은 개인적인 일정이 있어서요.
아, 그러시군요.
혹시 다른 날은 괜찮으신가요?
네, 다른 날은 괜찮습니다.
그렇다면 다음 주에 부탁드려도 될까요?
네, 다음 주에 시간 괜찮습니다."
4,"안녕! 혹시 길 잃으셨어요? 제가 도와드릴까요?
아, 네. 혹시 이 근처에 편의점이 어디 있는지 아세요?
아, 저쪽으로 쭉 가시면 바로 보여요.
정말 감사합니다!
천만에요. 혹시 다른 것도 필요하시면 말씀하세요."
3,"아저씨 자리 좀 비켜주시겠어요?
응.? 뭐때문에 그러는건지 알려줄수있니
아저씨 꼴 좀 보세요 
그게 무슨말이야
노숙자마냥 꾀죄죄하고 냄새나요
아 .미안하네
미안하면 저희 가게 찾아오지마세요 
아.
저희 가게 망하면 책임지실거에요? 그럴 능력없으시면 좀 오지마세요
아.알겠네"
4,"이번 주 안에 보고서 제출해야 다음 주가 편할 거예요.
이 보고서는 제 담당이 아닌데요.
서로 도와가면서 하는 거죠.
그런가요?
네, 지금까지 잘 해왔잖아요. 이번에도 잘 부탁해요.
알겠습니다, 노력해볼게요.
그래요, 잘 할 거라고 믿어요.
네."
3,"너는 결혼 안해?
글쎄 나는 결혼 할 생각이 없는데
못하는게 아니고 ?
뭐?
아니 직장도 그냥 그렇고 남자도 없고 너 그러다 노처녀 소리들어
니가 할말은 아닌거같은데
왜? 나는 지금 신혼생활 잘 지내고있는데? 너랑 다르지
하 .
빨리 좋은남자 만나서 결혼해 여자는 나이 많으면 아무도 안 데려간다 여자로 태어났으면 결혼도 하고 애도 낳고 여자로서 할 수 있는건 늦기전에 해봐야지 너 너무 늦으면 애도 못 갖는 몸 된다
너 말이면 다야?"
0,"곧 그날이 다가오는 거 알지 준비가 다 되어있어야 할 거야 안 그러면 네 주변 사람들 중 누구 대가리에 총알을 박아넣을지 나도 모르겠거든
하고는 있는데 쉽지가 않습니다 시간을 조금만 더 주세요
느려터져가지고 자꾸 내 성질 돋우지 마
죄송합니다 살려주세요
할 일만 잘하면 아무 일 없을 거랬잖아 왜 자꾸 야마 돌게 해
예예 제가 무조건 아무 차질 없이 준비할게요 근데 시간이 너무 촉박해서 그러는 겁니다.
하루 그 이상은 안돼
조금만 더 안됄까요?
나 총들고 있는거 안 보이나
죄송합니다"
4,"담당자분과 통화하고 싶습니다.
무슨 일로 전화 주셨을까요?
제품에 대해 문의드릴 사항이 있어서요.
어떤 제품에 대한 문의신가요?
최근에 구매한 제품입니다.
잠시만 기다려주시면 담당자분 연결해 드리겠습니다.
감사합니다.
담당자 연결되었습니다.
감사합니다."
4,"강 대리, 지금 하고 있는 일은 뭔가?
네, 부장님께서 지시하신 업무를 진행하고 있습니다.
전에 지시했던 내용과 조금 다른 것 같은데.
제가 잘못 이해했나 봅니다. 다시 확인하겠습니다.
꼼꼼하게 확인하고 진행하는 것이 중요해.
네, 주의하겠습니다.
혹시 어려운 점이 있다면 언제든지 이야기하게.
네, 감사합니다.
앞으로 더 꼼꼼하게 업무를 처리하도록 노력하겠습니다.
그래, 항상 긍정적인 자세로 열심히 해주길 바라네."
4,"어, 여기 우리 쉬는 자린데, 안녕하세요.
아이고, 학생들, 여기서 쉬고 있었구나.
여기 앉아서 쉬면 기분도 좋고, 건강에도 좋으니까.
아이, 참.
젊었을 때 공부 열심히 하셨나 봐요. 존경스럽네요.
학생들도 열심히 공부해야 훌륭한 사람 되지.
아, 좋은 말씀 감사합니다. 저희도 열심히 할게요.
당연하지. 저렇게 긍정적으로 사셔야 해요.
그, 그만하지 못해? 어디 어른 공경할 줄 모르고.
좋은 말씀 감사합니다. 저희도 어른 공경할 줄 알아요."
4,"민수야!
어, 어?
혹시 시간 괜찮으면 잠깐 얘기 좀 할 수 있을까?
응, 무슨 일인데?
요즘 고민이 있어서.
그래? 무슨 고민인데?"
4,"경비실 아저씨. 아. 저. 님!!
아 네 네 사모님 무슨 일이시죠?
저희 집 앞에 저거 좀 정리해주시면 감사하겠습니다. 혹시 시간 괜찮으실까요?
아 저건 직접 하셔야하는데.
아니 경비원분들이 주민들 도와주시는 일도 하시잖아요. 혹시 괜찮으시다면 부탁드려도 될까요?
네 그렇긴 하지만.
월급 받으시는 만큼 힘드시면 말씀해주세요. 제가 도와드릴 수 있는 부분은 도와드릴게요.
말씀 감사합니다.
제가 뭐 틀린말 했어요? 항상 경비실 지키시면서 고생하시는데 혹시 필요한거 있으시면 말씀해주세요. 제가 도와드릴 수 있는 부분은 최대한 도와드릴게요.
저건 제가 이번만 정리해드릴께요.
경비분들 항상 감사하다고 말씀드려야겠네 정말"
4,"민주야 이 샌드위치 먹어볼래? 내가 집에서 아침에 만들어왔어.
우와 한 번 먹어봐도 돼? 헐 진짜 맛있다. 이거 무슨 샌드위치야?
땅콩 샌드위치 땅콩잼이 가득 들어간 땅콩 샌드위치야
정말? 맛있겠다! 혹시 땅콩 알레르기 있는 사람에게는 조심해야겠네.
어머, 그렇네! 혹시 민주 너 땅콩 알레르기 있니? 괜찮아?
음... 예전에 조금 있었던 것 같기도 한데, 지금은 괜찮은 것 같아. 혹시 모르니 조금만 먹어볼게.
그래, 혹시라도 불편하면 바로 말해줘! 물도 준비해놨어.
고마워! 역시 네가 만든 샌드위치는 정말 맛있다!
다행이다. 맛있게 먹어줘서 기뻐!
응! 덕분에 아침부터 기분 좋게 시작하네!"
4,"자네, 면접 볼 때 나랑 만났었지?
네, 기억합니다.
그때 자네 인상이 참 좋았는데.
지금도 좋게 봐주시면 감사하겠습니다.
퇴근 시간 딱 맞춰서 퇴근하는 모습 보기 좋네.
주어진 업무를 효율적으로 처리하고 퇴근하는 겁니다.
자기 관리를 잘하는 것 같아서 보기 좋네.
더욱 노력하겠습니다.
앞으로도 좋은 모습 보여주길 바라네.
네, 감사합니다."
4,"친구야, 혹시 6만원만 빌려줄 수 있을까?
나도 지금 필요한 곳이 있어서.
하루만 쓰고 바로 갚을게. 정말 급해서 그래.
정말 곤란한데.
내일 꼭 갚을 수 있어.
알았어. 내일 꼭 갚아줘.
고마워!"
