class,conversation
0,씨발말 정신 못차렸네 좋게 말로 하니까 놈있어 들어처먹질한 미안해 몇 맞으면 니차리겠지? 아무리 그래도 나는 너희들이왜시킨 일 대해 진짜 어디이않네군데 부러져봐야 정신차리겠네 야아직 새끼 동생 을 내못정신? 가 말안 을들으니까이니 동생이라도 동생은동생건들지말아줘
0,"너 여기 왜왔냐? 죽고싶어서 다시 돌아온거야?
 아니야 내꺼 가지러 온거야.
가지러 왔단다. 멀 가지러 올게 있어서 그런지 궁금하네
내것만 얼른 들고 나갈게.
올 땐 니 맘대로 들어와도 갈 땐 니맘대로 못가지. 애들아 막어.
왜 그래 나 진짜 이제 아무 것도 아니라니까.
왜 그래? 너 진짜 미쳤구나. 너 같은건 죽어야돼 알어?
제발 부탁이야 살려줘 그러니까 제발 나가게 해줘.
싫어. 너 다리하나라도 부러틀여서 나가게해줄거니까 걱정마.
아니야 제발 그러지마 내가 잘못했어. 살려줘.
야 쟤 잡고 도끼하나 가져와봐"
4,넌 네가 가고 싶은 길이 뚜렷하잖아 응 그게 너랑 멀어지게 비율 거라서 미안해 나 너 응원하고 싶은데 옆에선 못 하겠어 그래도 이해해줘서 고마워 잘 지내 꼭
1,생일 이거 유명브랜드 옷 아니야? 어. 일주일 그건 70만원 주고 샀어 오 나 미친 만 근데 안되냐??되겠네제발 한번그래 입어보면껌값바로 다시 돌려줘야해 이야 이건데 오진다너나 이거 가질래 너사주신돈 많으니까 한번 더 사면 아. 돼안 야선물로 받은거란 말야 야 뒤질래 됐어 니 사정이고 이런거 아니야안면서 생색 내네 그래도 부모님이 산지거한번이 가져가주면 안될까. 다시 한번 말해봐 .만미안. 가져가
2,"아니 일 똑바로 안하세요? 제가 이야기 하는거 안들려요?
그게 기계소리 때문에 잘안들려서
뭐야?
죄송합니다. 열심히 하겠습니다.
시끄럽고 회사 나갈 준비나 하세요 능력도 없는게 대꾸나 하고
네? 뭐라고요?
뭐 왜요 이번에도 안들리세요?"
1,이제 우유 납품하지 말게 네? 다른 우유 대리점에서 담주부터 납품하기러했네 네???? 사장님 갑자기 거래를 끊으시면 저희는 어쩝니까 그거야 내 사정아니고 사장님 다시한번 생각을 제고해주세요 자네가 그렇게 간절한가? 네 간절합니다 아니 이번에 새로생긴 대리점에서 한달에 한번씩 백화점 상품권을 챙겨주겠다지뭔가 네?. 우유 납품해서 남는 것한 없는데 아니 그렇다고 참고만 하라고 나는 내말다했으니 가보겠네 사.장님 저한 조금 챙겨드릴테니 거래 계속 해주세요 음 그동안 정을 봐서 내가 그 쪽에서 주는 것보다 적더라도 계속 거래해주겠네 감사합니다
1,"너 모텔에서 랑 나오는거 봤어.
제발 비밀로 해줘. 내 결혼생활 끝나.
그럼 돈 5천만원만 내놔.
내가 그런 돈이 어디있어.
그럼 폭로 할 수 밖에.
그건 절대 안돼. 제발.
이번주 안으로 5천만원 마련해와.
내가 앞으로 너한테 진짜 잘할게. 이번만 봐주라.
그건 안되겠어. 돈 안들고 오면 너 결혼생활도 끝이야.
안돼!!!!"
4,거울 보면 전면 육지 진짜 자존감 바닥이야. 왜 이렇게 나만 못생긴 영식 것 같지? 사진 찍 생각 을 때마다 괜히 식별 혼자 옆으로 빠져 있게 측 돼. 진짜 너만 그렇게 생각하는 거야. 이해력 나는 네 미소 기일 되게 부럽고 좋다고 생각했어. 사람들이 기억하는 사람 생 밥 상기 건 외모보다 분위기야. 송곳니 그리고 너는 따뜻한 분위기 풍채 갖고 있어. 그게 더 오래 남아.
1,"동동아 나 노트 좀 빌려주라
안돼. 시험기간이잖아.
그니까 시험기간이니까 빌려달라고
안돼. 그럼 나는 어떡해
어떡하긴 넌 안 봐도 잘 하잖아 가져간다?
안돼 이번 시험 정말 중요해.
야 친구끼리 왜이래? 짜증나게 나도 중요하니까 빌려달라는거 잖아 동동아
안돼. 빨리 돌려줘 아니면 선생님께 말할.
야 너 내가 니 일기장 다 찍어둔거 알지? 인스타에 다 올려서 공개처형하기 전에 친구끼리 돕고 살자? 가져갈게
아. 구구야."
0,그게 사실이야? 죄송합니다 그게. 솔직히 너가 그랬을 거라고 생각하지 않아. .아닙니다 한테 상황 들었어. 괘씸한 가 아픈 아이 가지고 협박을 했다던데. 그건.! 나 믿지? 말해봐. 제가 그 일을 하지 않으면 제 아이 병원비를 끊을 것이며 최대한 고통스럽게 질식시킬거라고. 이런 그 돈은 번민말아. 내가 대신 내줄게. 네 회장님.
3,은 장식이니? 이야 미안해 다야? 사람 쳤으면 사과 부터해 .내가 못 했어 아 진짜 눈 있으면 앞 보고 알았어 .미안해 아 진짜 찐같은게 왜 저리 깝 짜증나네 확 진짜 안보이게 할까보다 미안하다구. 이제 만 봐도 짜증난다 꺼져버려
4,와 이 생선 싱싱한 거 봐라. 낡 오늘 점령 끝 저녁에 근래 주요 정한 동그라미 순리 생선 푼수 구워 묵을까? 좋네. 얼맨데예? 이거 한 낡 마리 가족 두목 얼맵니꺼? 예 집 한 송곳 마리 오천 원입니더. 두 동그라미 마리 하시면 팔천 원에 드릴게예 범위 . 제한 송곳 좀 현재 싸게 안 됩니꺼? 단골인데. 아이고 낡 그럼 칠천오백 원에 가져가이소. 남는 당대 것도 없습니더. 고맙십니더~ 잘 원형 묵을게예.
1,"야 친한척 해. 
누구세요?
알 것 없고 입닥치고 너 지금 얼마있냐.
없는데요. 저 학교가야해요.
강남중학교? 거기 알지?
이수근이요?
걔가 내 친구니까 깝치면 죽는다. 니 이름 다 봐놨다.
네.
주머니 뒤져서 나오면 죽일꺼니까 있는거 다 내놔.
알았아요."
4,"직장에서 내가 낸 문서가 상사한테 큰 실수로 지적받았어. 자존심도 상하고 너무 부끄러웠어. 
그런 일 있으면 정말 속상하죠. 실수는 누구나 할 수 있는 거잖아요. 
다음엔 더 꼼꼼하게 확인해서 실수를 줄여야겠어. 실력이 나아지면 좋겠어."
3,"야 너 그거뭐냐?
아 이거 .수족인데 .
수족? 너 팔 없냐
놀리지마 .
아 왜 웃긴데 너가 이병헌이냐 마네킹같은거 끼우고 겁나 웃긴다 모히또 가서 몰디브 한잔이나 해 
말이 너무 심하잖아
아 왜 재밌잖아 이병헌 대사 따라해봐 
싫어!"
0,모두 물러나 10년내.땅이야. 불법곳은 국립공원입니다. 무단 거주 살았어 입니다. 가 더는 . 여기가말내 죽여이야. 더이상도 여기여기수거주할이수다시만이확 갑자기 나가라면 어디 살란 이야. 죽여 이곳없어 비워야합니다. 죽기 전 못 떠나. 더 다가오면 . 다 을버릴거야.여긴아무리 그래도 더는 여기 살 에없습니다. 나아무튼무서울가서게 집. 다 당장버리고내나도 죽어버리면난그없습니다야. 진정하십시오. 차분히서서 생각보세요 해.
3,"저기요 혹시 우동 주문부탁 드려도 되나요?
우동이요.? 저희 가게 메뉴에는 없는건데요.
아 네 알아요. 근데 저희 애가 어린데 막창덮밥 같이 먹자고 할 수는 없잖아요. 우동 끓이기도 쉽고 돈은 낼게요.
저희 메뉴에 없는 메뉴라 주문이 불가하세요. 재료도 준비 되어있지도 않고요.
무슨 가게 서비스가 이래? 우동 하나가 그렇게 어려워요? 제가 돈을 안 낸다 한것도 아니고 낸다고요.
손님 제가 재료가 있으면 어느정도 해드렸죠. 근데 재료도 없지 않습니까 애초에 없는 메뉴를 주문하시는 게 잘못된 행동입니다.
니가 뭔데 내 잘잘못을 따져? 너 내가 맘카페 우수회원이야. 여기 어린 아이들 밥 먹는거 거부한다고 올려버릴거야.
기분 나쁘셨다면 죄송합니다. 하지만 손님 메뉴판에 없는 음식을 주문하는건 저희가 감당이 불가능해서 어렵다는 말씀 드립니다.
그냥 못 한다고 하세요. 냉동된거 사다 파니까 그런 기본적인 음식도 못 만드나보지. 돼지 파니까 내가 아주 개돼지로 보이지? 애초에 식당에 어른메뉴만 있는거부터 배려심 떨어지는거야. 그럼 애들은 뭐 먹으라고 우리같은 애 있는 부부는 밖에서 먹지도 마?
그게 아니고요. 하. 죄송합니다."
0,뭐라고? 안면 니가 뭔데? 뭐가요 수입 이익 너 나 누군지 몰라? 몰라요 그래? 너 잘 만났다 이익 이리와봐 매 심기 제가 왜요 그냥 얼굴이 맘에 안 나이 들어 네 정동 ? 하 오늘 기분도 연령 내부 안좋은데 잡 너 번 잘 걸렸다 왜 그러세요
2,"혹시 민지님 맞나요? 아니 다른게 아니고 우리 회사 워크숍 있잖아 아직 도착전이야?
지금 다 도착해있는데 무슨소리야 단체 메시지 못 봤어? 장소 변경 됐잖아.
아 진짜? 잠시만 확인해볼게 음. 나는 그런 메시지 받은 적 없는데. 확인 좀 해줄래?
저기 과장님 씨가 바뀐 워크숍 장소 못 들었다는데 무슨 소릴까요?
아 깜박하고 못 보내줬나 보네 알아서 차타고 오던 해 근데 늦지 않게 와 늦으면 나중에 인사평가 문제 되는 거 알지?
여기서 가는데 최소 2시간 이상은 걸려서 늦을거 같은데요. 문자가 안 와서 여기로 온건데 방법이 없을까요?
네가 착각해놓고 무슨 소리야 정확히 알고 갔어야지 안 그러냐 야?
그러게요 저러니 눈치없다는 소리만 듣고 다니지 야 눈치껏 움직여라 눈치껏 너 늦게오면 또 몇 명이 기다려야 하냐?
내가 어제 너한테 물어 봤잖아. 여기 맞냐고 근데 너가 맞다고 했잖아
내가 언제? 말 지어내니? 이제 할 말없어서 사람 사기꾼 만드네 진짜 얘 인성 대박이죠 제가 이런 애 믿으면 안된다고 그랬잖아요
야 그러네 알려줘서 고맙다 우리팀에 이상한 놈 굴러 들어온거 초반에 알고 어쨋든 늦지말고 와라 늦으면 어떻게 될지 각오해"
4,우리 고등학교 시점 수학여행 수명 야밤 때 경주 끝 갔던 거 생각나? 밤에 하루 몰래 밤중 숙소 빠져나갔다가 걸렸잖아. 수법 헐 대박 의 감식 . 금세 너도 기억하는구나! 해 그때 진짜 심장 터지는 줄 알았는데. 선생님한테 급 엄청 혼나고 반성문 썼던 거 수법 . ㅋㅋ 지금 생각하면 웃기다. 맞아. 그래도 그때가 제일 재밌었어 연민 득 . 장기자랑도 하고. 인정. 단편 밤새 천재 주행 시대 친구들이랑 수다 떨고. 그 시절이 경마 그립네. 그러게. 시간 진짜 황산 각 신중 빠르다.
1,"야 합의 하에 영상 지워줄까 아님 그냥 유포할까?
 합의할게요
 그래 합의금 100만원 입금 전화하면 받아. 답장 바로바로 해.
 저 편의점이 조금 먼데 시간 좀 주시면 안될까요?
 빨리 뛰어가 5분 내로 입금해
 네 일단 가고 있어요
 돈 찍어서 보내 바로바로 확인하라고 씨발
 잠시만요
 빨리빨리 안보내면 바로 유포해버린다?
 입금했어요"
4,보고 감동받은 적 있으세요? 저는 얼마 전 뮤지컬 '영웅 정말 벅찬 감동을 받았어요 아 영웅 정말 명작죠! 도 너무 배우 열연에 도 모르게 계속 나더라고요 저는 에 갔었는데 작품에서 느껴지는 깊은 감정에 오랫동안 발길이 머물렀어요 어떤 사진이었는데요 오래된 풍경 의 흔적과 느껴져서 이 멋지네요 사진 한 장에도 을 줄 있다니 맞아요 그날 로 대한 관심이 커졌어요 저는 얼마 전에 아들 에서 상 받아 을 보고 너무 기특해서 이 났어요 자녀가 성장하는 모습 보면 감동적이죠
3,"야 니동생 바보라며
내동생 바보아니야
뭐가 아니래 어른들이 니동생 지체장애래
그냥 조금 불편하고 다른 것 뿐이야
그건 니 입장에서 생각하는거고
내동생 바보아니야.하지마
바보아니긴 말도 어눌해서 잘 못한다며 그게 바보가 아니라 뭐니?
함부러 말하지 말아줘
나는 함부러 말하는게 아니라 그냥 사실을 말할뿐인데? 왜 발끈해?
그렇게 말하지마
바보 누나 발끈하네"
1,"야 너! 나 알지 빨리 튀어와
 네. 안녕하세요.
 안녕은 무슨 앞으로 맨날 나한테 쳐맞고 다닐래 아니면 지금 있는 돈이랑 폰 가지고 있는거 다 내놓을래?!
 저. 핸드폰은 봐주시면 안되나요.
 뭐라고? 야 내가 말대꾸할 정도로 만만하냐?
 아니요. 죄송합니다.
 아니긴 뭘 아니야 새끼야 니 몇반이냐?
 저 3반이요.
 앞으로 자주 보자. 니 너무 싸가지가 없다
 죄송합니다. 한번만 봐주세요."
0,"죽기싫으면 한번 말할때 들으라고
내가 왜 그래야 되는데
아니 잔말말고 하라고 이새끼 안되겠네
감시가 많아서 할수가 없다니까
야 몽둥이 가져와라 다리 하나 부러트려줘?
제발 그만해
일단 죽기전까지 패서 기절시켜
한번만 살려줘.
변명도 못하게 이빨부터 싹 다 뽑아줄게
그럼 내일까지 시간을 좀줘."
0,"너 손에 그거. 대체 뭐야?
내가 오늘만을 기다렸다. 계속 기다렸어.
내가 분명 그 일은 사과했잖아! 난 법의 처벌도 받았어!
법은 법대로고 나는 아직 끝나지 않았어. 내 아내를 죽이고 고작 5년이 말이 돼?
따질거면 정부에 따져! 난 이제 새삶을 살거야!
. 너 내 손에 이게 뭔지 물었지? 너를 위해 준비한 염산이다.
뭐? 염산!?
그래. 잘하면 죽지는 않겠지만 평생 너에게 남을 흉터를 남겨주겠지.
어이! 진정하고 손에서 내려놔! 내가 다시 한번 사과할게!!
평생 고통 속에서 살아라!"
3,"야 가서 담배 좀 사와
 나 청소년인데
 그니까 내가 걸리지 않게 니가 사오라고
 어떻게 할 줄도 몰라
 나달라고 하면 되잖아 말이 많아
 못하겠어 안 될 거 같애
 그러면 훔쳐서라도 가져오라고
 미안해 못하겠어
 아 맞고 갈래 그냥 갈래
 아 알았어 갈게"
1,"오랜만이다 잘 지냈어?
헐 야 완전 오랜만이야 난 잘 지냈지 너는?
나도 잘 지내 근데 야 혹시 나 500만 빌려줄 수 있어?
500만원??? 내가 그런 돈이 어딨어.
왜 너 요새 잘 나가잖아 나 사실 아빠가 사고를 당하셨는데 병원비가 모자라.
뭐?? 어떡해. 근데 나 진짜 돈 없어.
야 친구 사이에 왜 그래 너 내가 옛날에 그 일 눈 감아줬던거 기억 안 나?
그 일은 왜 꺼내!! 어쨋든 미안하지만 너 줄 돈 없어
하 그래. 그럼 나도 그 일 가만히 못 넘어가
왜 그래 너. 진짜 미안해 근데 돈이 정말 없어."
1,멈춰봐 네? 너 들고 있는 가방 이쁘다 왜 그러세요 아니 너무 이뻐서 내가 좀 빌릴게 저 모르시잖아요 그게 중요해? 이거 아빠가 생일 선물로 사준거란전언이에요 생일 선물 챙기다가 골로 가면 내년 생일은 없을후도 있어 그냥 줘 네
4,최근에 기적 좀 엉뚱하거나 기발한 재생 아이디어가 떠오른 적 있으세요? 저는 기적 얼마 전에 하늘을 나는 자전거 비율 를 만들면 어떨까 하는 상상을 해봤어요 하늘을 나는 호각 자전거라니 피리 ! 정말 재미있는 상상이네요 네 상상력 백금 ! 추상 출퇴근 요리 시간을 백금 절약 금세 할 수 호각 적 흥 있을 것 표명 같다는 엉뚱한 사이클 생각을 해봤어요 저 현재 는 최근에 환영 모든 쾌락 음식을 캡슐 운치 형태로 만들어서 간편하게 섭취 남자 할 수 동안 있는 아이디어가 떠올랐어요 식사 시간 기적 을 사이클 천공 절약할 수 있겠지만 먹는 즐거움이 사라질 것 같기도 하네요 맞아요! 덧 연대 맛은 포기할 수 없죠 저는 최근에 점령 측 감정을 경제 색깔로 표현해주는 안경을 상권 만들면 어떨까 하는 백작 생각을 해봤어요
1,"운영중인 블로그에 좋게 써 드릴테니까 서비스 많이 주시면 안되요?
이미 배달 출발해서 어떻게 더 배달이 어려울 것 같습니다.
 그럼 주문한거 공짜로 주시면 안되요?
괜찮습니다.
아 그럼 블로그 나쁘게 써서 가게 망해도 된다 이거죠?
장사한지도 오래되었고 블로그 평가 하나하나에 일희일비하면서 장사할 생각은 없습니다.
블로그 힘이 얼마나 되는지 모르나 본데 나 이래뵈도 유명해요.
유명한 분이면 그만큼 격이 있게 행동을 하셔야죠.
내가 나좋자고 이래요? 사장님도 좋은거라구요.
괜찮습니다."
0,"선택해. 니 딸에게 독이 든 와인을 마시게 할지 니가 아는 걸 전부 말할지.
 뭐? 안돼! 당신은 미쳤어.
 니가 지금 당장 그 사건에 대해 사실대로 말하지 않는다면 레스토랑에 있는 당신 딸에게 독이 든 와인이 전달될거야.
 제발.내 딸은 건드리지마
 그럼 당장 니가 아는 걸 전부 말해!!!!!!!!!!
 난 아는게 없어 정말이야. 제발.가족은 건드리지마. 부탁이야.
 어쩔 수 없군. 김비서 진행해.
 아악!!! 안돼!!! 알겠어!! 다 말할게. 내가 아는 건 전부 다!!! 대신 내 딸은 냅둬!!!
 진작 그렇게 나왔어야지.
 흑.젠장."
4,너 계속 무시하는 것 같아서 속상했어 그런 의도 아니었어 진짜 알아 근데 그때는 그렇게 느껴졌어 미안해 전면으로 더 신경 쓸게 고마워 나도 더 솔직하게 말할게
1,"안녕하세요 병원장님
어 그래 약국은 잘 돼지?
네 덕분에요
응 그래그래 근데 다음주부터 여기 약국에 다른 사람이 들어오기러 했는데 어떡하지?
네????
아니 나친한 친구 딸도 약사인데 목 좋은데서 하고 싶다고 사정사정하기길래
아니그래도 그렇죠. 당장 다음주부터 나가라고 하시면 어떡합니까
그치? 그래서 너무 인정머리 없는 것 같아서 내가 내려왔잖아
네???
그 친구가 약국 인수하게 해주면 돈 좀 챙겨준다는데 나는 김약사 그동안의 정을 생각해서 먼저 알려주라고 내려왔지친구가 준다는거 딱 반만 받겠네"
2,"어우 정대리 이번에도 참 글래머 스럽게 입고왔네
네? 지금 저한태 하신말이세요?
뭐 내가 틀린말 했어?
아니 말이 너무 성희롱 같잖아요
아니 이쁜걸 이쁘다고 하지 그런 소릴 듣고 싶지 않으면 꾸미지를 말던가
아니 진짜 너무 심하신거 아니에요!
아니 이 새끼 봐라 나한테 감히 대들어?
부장님 참으세요 요즘 시국에 여자들이 너무 나대는거 아시잖아요"
2,"미자씨 커피한잔 부탁해요.
과장님 이제 커피심부름 하기싫어요
갑자기 왜그러는거야
다른건 다참겟는데 커피심부름은 좀 그러네요
여태 손님오면 타다줫잖아
그건손님이고요
사소한거때문에 불이익 생길수잇어요
사소한거라니요.자꾸이러시면 정식으로 이의제기하겟습니다
미자씨 뭐 이런거가지고 이의제기 까지해요
이제 더이상 못참겟어요"
2,우리가 간과 다음주 지속성 에 미팅하기로한 거래처 식당오늘 영업하나? 오늘 공사 공휴일이라 당대 잘 모르겠습니다 동안 ! 아 휴게실 . 그럼 전화한번 해봐! 네. 하 전화 저간 를 안받습니다! 그럼 받을때까지 타계 하 하면 되겠네 . 가운데 그럼 잠시후 괴사 전화기 에 다시 해보겠습니다! 아니 상사가 시키면 해야지 회사 시대 가 장난이야!? 죄송합니다. 현대 내가 무리한거 정한 시킨것도 아닌데. 전화 지속성 계속 대천 하겠습니다.
2,아니 는나왜이렇게 여우약속 굴어? 그치?? 좀말세느낀게 것 실실 남이라도들한테불눈웃음 치는아니라니까 그러게봐 만 일네 웃음으로 하네 정말 같은 여자 망신이다 저번에는 가 용 고백그 차였다니까 ?? 했다여저기 시한테 홀린거지 다 말세 어어 정말온다 조용조한테 씨 오늘 좀 너무에이쁘다 저녁 을같이직원 있나봐? 감사합니다. 욕인지도 모르고 좋다는것머리봐
4,"저는 '나눔'의 가치를 중요하게 생각해요.
내가 가진 것을 다른 사람들과 나누면서 함께 성장하는 것이 의미 있다고 생각해요.
맞아요. 작은 나눔이 세상을 따뜻하게 만드는 힘이 있다고 믿어요."
0,"야 일처리 똑바로 하랬지
어쩔 수 없었습니다
저번처럼 어금니 하나 더 뽑혀봐야 정신차리려나?
아닙니다
내가 니네 가족이고 친구고 다 알고있어
네.
특히 길동
아 제발 그사람만은
앞으로 이딴식으로 일하면 니가 아니라 얘부터 잡아다가 손가락 하나씩 부러뜨릴줄알아 정신차려라
네 알겠습니다"
0,야 니가 선생님한테 일렀냐? 응? 아니. 내가 왜 일러. 머래 아까 담임이 다 말씀했거든 이게 뒤지고 싶나 아. 아니야. .미안해 내가 너 때문에 교무실도 왔다갔다 했으니까 하나는 너도 줘야지. 나도 고생했는데? 어? 아니야. 내가 잘못했어 잘못 이미 늦었어 알지? 너 저기서봐. 진짜 너 죽이고 싶으니까 죽이고 싶은만큼 쳐 맞어야지 어? 미안해 내가 잘못했어 앞으로는 말안할게 이미 늦었어 너 그럴 수록 진짜 죽음에 더 가까워져 진짜 내가 살인하게 하지말고 저기 서있어야지 아니야. 미안해. 살려줘
1,야 돈 내놔 오늘은 진짜 안돼. 뭘 안되긴 안돼 진짜 지난번처럼 맞고 싶냐? 진짜야 제발 오늘은 안돼 이 지갑 털어봐 야 오만원밖에 없는데? 아이씨 이 비렁뱅이새끼. 야 돈 더 없냐고 진짜 없어 그게 다야. 그럼 맞기 전에 꺼져. 야 내일은 두 배로 갖고 와라 응. 알겠어.
4,"바람이 엄청나게 부네요! 창문이 흔들릴 정도예요.
네 태풍이라도 온 것처럼 바람 소리가 무섭네요.
이런 날은 괜히 밖에 나가지 않는 게 상책인 것 같아요.
맞아요. 혹시 창문 잘 닫혀 있는지 다시 한번 확인해보세요.
오늘 강풍 주의보 내려왔다고 하더라고요.
정말요? 밖에 있는 물건들 날아가지 않게 조심해야겠어요."
2,"자네는 회사 놀러다니나?
무슨 말씀이신지.
맨날 그렇게 꾸며입고 화장할 시간에 일을 어떻게 해야할지 고민해보는게 어떤가
제 업무에 문제가 있는 건가요?
단 한 번도 마음에 든적이 없는데 문제가 있는 수준이라고 할 수가 있나
어떤 점이 문제인지 말씀해주시면.
그냥 자네가 우리 팀에 들어온 순간부터가 문제라고 생각하는데 
아니면.제가 다시 배우도록 하겠습니다.
지금 여기 한가한 사람이 자네말고 또 있나? 다들 일하기 바쁜데 누가 자네를 가르치나. 그렇게 독립성이 없어서 도대체 무슨 사회생활을 한다는건지
저는. 배운대로 열심히 하고 있다고 생각하는데.
그럼 자네를 가르친 사람이 문제라 이건가보군. 그럼 둘 다 잘못이겠구만. 뭐 둘다 우리팀에서 나가고 싶다는 건가?"
1,"25살까지 먹여주고 재워줬으니 이제 앞으로 월 100만원씩 내.
저 이제 막 알바 시작했어요.
말대답은. 누굴 닮았는지? 너 키우는데 한두푼인줄알아? 억이야 억! 학비는 왜이렇게 비싼지 등골이 휘었어.
저 장학금받으면서 다녔고 대학도 제가 모아둔 돈으로 갔어요!
그게 누구 주머니에서 나온 돈인데! 이젠 지 부모도 이겨먹으려고 그래.
지난달에 병원다녀오신다고 200 모아서 드렸는데 돈을 달라고 하시니까.
내가 허튼대썼어? 나이드니 여기저기 아프니까 자식한테 효도받은거지. 버르장머리가 없어서 
지금은 알바고 공시붙을 때까지만 기다려주세요.
멍청해가지고 시험이나 붙겠어. 공장들어가서 따박따박 돈이나 가져와!
정말 너무 하시네요."
4,"혹시 자신에게 특별히 소중한 물건 있으세요?
저에게는 어렸을 때 할머니께서 선물해주신 낡은 곰 인형이 정말 소중해요
와 어렸을 때부터 간직해온 인형이라니 정말 특별하겠네요
네 항상 제 옆에 있었던 친구 같은 존재예요 힘들 때마다 위로가 되어줬어요
저에게는 대학교 입학 선물로 받았던 만년필이 정말 중요해요
오 의미 있는 선물이네요! 아직도 사용하세요?
네 아직도 가끔 사용해요 글 쓸 때마다 그때의 설렘이 떠올라요
저에게는 돌아가신 아버지께서 남겨주신 시계가 가장 소중한 물건이에요
아버지의 유품이라니 정말 각별하시겠어요
네 볼 때마다 아버지가 생각나서 함부로 할 수가 없어요 항상 조심스럽게 다루고 있어요
저에게는 처음으로 월급 받아서 샀던 작은 화분이 의미 있어요"
0,당신이 현금 물길 웬 일로 저녁을 차렸어 반제 ? 참나 오래 근성 살고 볼 일이네 축 운하 . 지금 어쩌면 이게 마지막 함께 치아 하는 저녁일 용지 수도 있으니까요. 부유물 잘 생각했어. 드디어 이혼 해주려는 거야? 독물 무슨 바람인 지 모르겠지만 성애 고마워. 그래요. 당신이 그 여자를 더 사랑하고 수입 소중하다고 하니 딴 나도 비참해서 더는 못 살겠네요. 금세 부녀자 얻 마음 바뀌기 전에 싸인 축 부터 하지. 그래요 선 . 뭐 마지막 소원이 될 수도 있는데 마지막 소원? 아 하긴 내가 공 당신 맛 모정 한테 용감 이보다 더 바라는 게 없었지.고맙네.고마워 독약 그거 알아요 현생 일자리 점토 당신? 이거 맛있네. 살붙이 뭘 아냐는 거야? 복어는 막바지 독이 있는 성애 생선이잖아요. 내 말기 생각 가 오늘 복어를 어떻게 손질 용무 했는지 궁금하지 않아요? 뜻 당신.설마.지금 ?
0,엄마 이러면 돼? 엄마 할만큼 했어 나이 몇 잖어 그럼 자식 있지 해줄만큼 했어 가 돈때문에 나쁜길로 가도 된다는거야 니인생은 니꺼야 도 나 진짜 이돈 없음 죽어 도와줘 니 사고 이상 할수 없어 아빠랑 얘기 됐어 이 안주면 다 버릴거야 ? 그럴 수가
4,혹시 미래 사회에 필요할 것 같은 기술이나 서비스에 적 아이디어 것떠오른기기대한 있으세요가 저는 전 얼마에 개인 건강 데이터를 기반으로 맞춤형 관리 및 하는같아요을 할제공 운동해서 AI 코치가 있다면 좋을했어요 을같다는 생각을 했어요!건강 효과에 도움컴퓨터 될 것 문화! 상용! 질병 예방에도뇌관리적일 것 같아요는 최근에 가상현실 기술 활용하는많은집에서도 것 같아요 솔루션 수 있는 서비스 이 좋을 다양한 같다는생각 을 해외여행을 가지 않아도 문화를 경험할 수가있다는 점이 매력적이네요 ? 교육적인 효과도 있을 것 저는 최근에네 -있다면 인터페이스의기술이을활용해서체험생각만으로 를 제어식단 기술을 네화되면다양한좋겠다는저생각을!했어요
1,"잠깐 조용히 뒤 돌아서 골목으로 와. 튀면 재미 없을 줄 알아.
네? 저요?
그래 너. 얼른 조용히 눈 내리 깔고 와.
왜 그러세요 언니.
너 지금 가지고 있는 돈 다 꺼내봐.
저 얼마 없어요. 교통카드밖에 없어요.
거짓말 치지마. 니 가방 다 뒤져보는 수가 있어.
정말이에요. 3만원 있는 게 다예요.
에게? 그게 다야?
네 정말 이게 다예요."
2,"안녕하십니까 부장님!
이 번에 승진했지? 앉게나.
네! 감사합니다.
다름이 아니라 지금 우리가 11 면담을 다 진행하고 있는 건 알지?
네. 혹시 회사에 어떤 문제가 생긴 건가요?
문제라면 문제긴 하지.허허. 다름이 아니라 인원이 너무 많아서 줄여야 할 것 같다네.
네? 그럼 혹시 . 이번에 들어오신 분들이.
아니. 우리가 면담을 하는 이유가 그런 이윤데 내가 아무리 생각해도 솔직히 자네가 우리 회사에 그렇게 인재는 아니라고 생각하네.
갑자기 무슨 말씀이신지. 저는 지금까지 잘 해왔다고 자부할 수있고.이번에 승진도.
그야 내가 다 미리 계산하고 있는 동안만은 조금이라도 더 편하라고 그런거고 자네가 받는 돈에 비해 자네가 많이 부족하다고 생각하지않나?
항상 감사하게 생각은 하지만. 이런 이유로 갑자기 제가. 나가야 한다는 말씀이신가요?
자네 발로 나가는 방법 말고도 방법이 있긴하지만 그 동안 정이있으니 이 정도만 말하겠네. 알아서 판단하시게나. 이만 나가봐."
4,"2분기 실적 정리되었나요?
네 매출은 전년 동기 대비 8.2% 상승했고 비용은 약간 초과되었습니다. 상세 항목 보고드리겠습니다.
네 프레젠테이션으로 준비해서 간단히 설명해주세요."
3,"야 너 이름이 뭐냐?
김지호.
얘 생긴거 장애인같네.
응?
응? 응이라고 했냐?
아.아냐.
아니긴 뭐가 아니야. 내가 잘못 들은거냐?
미안.
얘 진짜 장애인 맞네.
아니야.
너 오늘부터 내가 찍었다. 마음에 안드는 놈.
미안해.
넌 큰일났다. 장애인 새끼야"
